segment,month_name,total_sales,total_profit
Corporate,Oct,355251.0,60568.0
Home Office,Jul,216368.0,37070.0
Consumer,Jul,531014.0,94820.0
Corporate,Mar,327218.0,56691.0
Consumer,Nov,510321.0,88307.0
Home Office,Aug,183572.0,30928.0
Consumer,Aug,582066.0,106997.0
Corporate,Aug,306307.0,54393.0
Home Office,Apr,188643.0,33916.0
Consumer,Jun,529245.0,94514.0
Consumer,May,544709.0,97061.0
Home Office,Sep,166851.0,27753.0
Corporate,Jul,289530.0,53037.0
Corporate,Dec,422668.0,77464.0
Corporate,May,354811.0,61878.0
Corporate,Apr,327347.0,57084.0
Home Office,May,195100.0,35937.0
Home Office,Jan,225079.0,41377.0
Home Office,Jun,174046.0,32244.0
Consumer,Sep,566101.0,97966.0
Home Office,Mar,229089.0,36718.0
Consumer,Apr,559869.0,100512.0
Home Office,Nov,210465.0,37054.0
Home Office,Oct,220229.0,37980.0
Consumer,Dec,617998.0,110711.0
Corporate,Nov,374319.0,62898.0
Corporate,Sep,309209.0,54396.0
Corporate,Feb,325469.0,55303.0
Home Office,Feb,183221.0,32906.0
Consumer,Mar,601519.0,106520.0
Consumer,Oct,571496.0,98956.0
Corporate,Jan,392108.0,68826.0
Consumer,Jan,546186.0,100896.0
Corporate,Jun,321111.0,56977.0
Home Office,Dec,197041.0,33345.0
Consumer,Feb,514603.0,91394.0
