segment,month_name,total_sales,total_profit
Corporate,Oct,364655.0,62115.0
Home Office,Jul,224011.0,38392.0
Consumer,Jul,551179.0,97893.0
Corporate,Mar,335805.0,58167.0
Consumer,Nov,528841.0,91307.0
Home Office,Aug,191488.0,32493.0
Consumer,Aug,607936.0,111021.0
Corporate,Aug,318898.0,56660.0
Home Office,Apr,197026.0,35312.0
Consumer,Jun,560432.0,100019.0
Consumer,May,577962.0,102455.0
Home Office,Sep,172854.0,28724.0
Corporate,Jul,301888.0,55249.0
Corporate,Dec,434158.0,79259.0
Corporate,May,372209.0,65634.0
Corporate,Apr,341571.0,59864.0
Home Office,May,202689.0,37002.0
Home Office,Jan,230659.0,42467.0
Home Office,Jun,183812.0,33898.0
Consumer,Sep,587810.0,102020.0
Home Office,Mar,239180.0,38675.0
Consumer,Apr,595913.0,106648.0
Home Office,Nov,216460.0,38021.0
Home Office,Oct,224933.0,38984.0
Consumer,Dec,663717.0,119188.0
Corporate,Nov,385078.0,64994.0
Corporate,Sep,319442.0,55862.0
Corporate,Feb,340427.0,57830.0
Home Office,Feb,197225.0,35200.0
Consumer,Mar,615635.0,108816.0
Consumer,Oct,602604.0,104007.0
Corporate,Jan,401281.0,70215.0
Consumer,Jan,575831.0,106715.0
Corporate,Jun,330458.0,58816.0
Home Office,Dec,217400.0,36438.0
Consumer,Feb,543957.0,95464.0
