category,month,total_sales,total_profit
Furniture,Sep,237908.0,41601.0
Furniture,Oct,203894.0,37240.0
Furniture,Mar,252063.0,45464.0
Office Supplies,Feb,607768.0,107751.0
Technology,Jul,228150.0,40859.0
Office Supplies,Dec,738406.0,133422.0
Furniture,Aug,213356.0,38438.0
Office Supplies,Jul,590365.0,105482.0
Office Supplies,Jun,526319.0,94591.0
Technology,Sep,189180.0,32892.0
Technology,Dec,253438.0,45022.0
Technology,Jun,262087.0,47135.0
Office Supplies,Jan,673008.0,121863.0
Technology,Aug,218754.0,38178.0
Technology,Oct,276313.0,45390.0
Technology,Jan,243320.0,45642.0
Office Supplies,Mar,651149.0,109870.0
Office Supplies,Aug,582962.0,106567.0
Office Supplies,Sep,591781.0,101656.0
Office Supplies,Oct,643011.0,110501.0
Furniture,Nov,212756.0,35582.0
Office Supplies,Nov,589485.0,101157.0
Technology,May,230449.0,39131.0
Furniture,Feb,178770.0,33249.0
Office Supplies,Apr,573959.0,102875.0
Furniture,Jan,203213.0,35510.0
Furniture,Jun,201262.0,36419.0
Technology,Nov,259598.0,45372.0
Technology,Mar,222289.0,39322.0
Technology,Feb,205670.0,33501.0
Furniture,Apr,232486.0,41893.0
Technology,Apr,235522.0,40920.0
Furniture,Dec,213735.0,38273.0
Office Supplies,May,622212.0,110477.0
Furniture,Jul,177900.0,32016.0
Furniture,May,213843.0,40341.0
