state,sub_category,quantity_sold,sub_category_rank
Alabama,Binders,141,1
Alabama,Paper,139,2
Alabama,Furnishings,78,3
Alabama,Storage,74,4
Alabama,Accessories,69,5
Alabama,Chairs,64,6
Alabama,Art,59,7
Alabama,Phones,48,8
Alabama,Labels,40,9
Alabama,Tables,40,9
Alabama,Bookcases,36,11
Alabama,Appliances,35,12
Alabama,Envelopes,35,12
Alabama,Fasteners,24,14
Alabama,Supplies,12,15
Alabama,Machines,5,16
Alabama,Copiers,4,17
Arizona,Paper,468,1
Arizona,Binders,424,2
Arizona,Furnishings,406,3
Arizona,Art,344,4
Arizona,Phones,328,5
Arizona,Accessories,278,6
Arizona,Storage,208,7
Arizona,Appliances,197,8
Arizona,Chairs,174,9
Arizona,Labels,155,10
Arizona,Envelopes,96,11
Arizona,Bookcases,91,12
Arizona,Tables,90,13
Arizona,Machines,76,14
Arizona,Supplies,61,15
Arizona,Fasteners,58,16
Arizona,Copiers,24,17
Arkansas,Phones,57,1
Arkansas,Art,56,2
Arkansas,Paper,55,3
Arkansas,Furnishings,53,4
Arkansas,Binders,43,5
Arkansas,Storage,35,6
Arkansas,Chairs,27,7
Arkansas,Accessories,24,8
Arkansas,Fasteners,24,8
Arkansas,Labels,18,10
Arkansas,Tables,18,10
Arkansas,Appliances,18,10
Arkansas,Machines,8,13
Arkansas,Supplies,7,14
Arkansas,Bookcases,5,15
Arkansas,Envelopes,4,16
California,Paper,3718,1
California,Binders,2750,2
California,Phones,2645,3
California,Furnishings,2419,4
California,Art,2383,5
California,Accessories,2076,6
California,Storage,1804,7
California,Appliances,1431,8
California,Chairs,1231,9
California,Labels,990,10
California,Machines,894,11
California,Envelopes,850,12
California,Tables,761,13
California,Bookcases,724,14
California,Fasteners,610,15
California,Supplies,536,16
California,Copiers,179,17
Colorado,Paper,463,1
Colorado,Binders,440,2
Colorado,Furnishings,341,3
Colorado,Phones,336,4
Colorado,Art,303,5
Colorado,Storage,271,6
Colorado,Accessories,223,7
Colorado,Appliances,176,8
Colorado,Chairs,130,9
Colorado,Envelopes,128,10
Colorado,Machines,121,11
Colorado,Labels,120,12
Colorado,Tables,111,13
Colorado,Bookcases,102,14
Colorado,Fasteners,74,15
Colorado,Supplies,61,16
Colorado,Copiers,16,17
Connecticut,Paper,144,1
Connecticut,Phones,129,2
Connecticut,Art,103,3
Connecticut,Binders,92,4
Connecticut,Accessories,82,5
Connecticut,Furnishings,81,6
Connecticut,Appliances,57,7
Connecticut,Storage,51,8
Connecticut,Chairs,47,9
Connecticut,Machines,43,10
Connecticut,Labels,43,10
Connecticut,Fasteners,35,12
Connecticut,Bookcases,24,13
Connecticut,Tables,19,14
Connecticut,Supplies,18,15
Connecticut,Envelopes,14,16
Connecticut,Copiers,7,17
Delaware,Paper,138,1
Delaware,Storage,128,2
Delaware,Furnishings,108,3
Delaware,Accessories,101,4
Delaware,Phones,82,5
Delaware,Art,61,6
Delaware,Appliances,59,7
Delaware,Chairs,56,8
Delaware,Binders,45,9
Delaware,Machines,41,10
Delaware,Envelopes,33,11
Delaware,Supplies,30,12
Delaware,Tables,28,13
Delaware,Labels,20,14
Delaware,Bookcases,20,14
Delaware,Fasteners,15,16
Delaware,Copiers,5,17
District of Columbia,Paper,37,1
District of Columbia,Binders,15,2
District of Columbia,Furnishings,14,3
District of Columbia,Tables,14,3
District of Columbia,Supplies,11,5
District of Columbia,Labels,10,6
District of Columbia,Phones,9,7
District of Columbia,Chairs,8,8
District of Columbia,Envelopes,8,8
District of Columbia,Fasteners,7,10
District of Columbia,Art,7,10
District of Columbia,Appliances,2,12
Florida,Paper,722,1
Florida,Binders,611,2
Florida,Furnishings,515,3
Florida,Art,442,4
Florida,Accessories,438,5
Florida,Phones,425,6
Florida,Storage,307,7
Florida,Chairs,251,8
Florida,Appliances,246,9
Florida,Labels,216,10
Florida,Tables,185,11
Florida,Machines,180,12
Florida,Envelopes,127,13
Florida,Fasteners,127,13
Florida,Bookcases,113,15
Florida,Supplies,107,16
Florida,Copiers,18,17
Georgia,Paper,318,1
Georgia,Binders,259,2
Georgia,Phones,240,3
Georgia,Art,197,4
Georgia,Furnishings,189,5
Georgia,Storage,132,6
Georgia,Chairs,121,7
Georgia,Appliances,106,8
Georgia,Accessories,102,9
Georgia,Tables,92,10
Georgia,Labels,70,11
Georgia,Machines,66,12
Georgia,Bookcases,51,13
Georgia,Envelopes,30,14
Georgia,Fasteners,27,15
Georgia,Supplies,24,16
Georgia,Copiers,5,17
Illinois,Paper,1005,1
Illinois,Binders,710,2
Illinois,Phones,647,3
Illinois,Furnishings,609,4
Illinois,Accessories,517,5
Illinois,Art,473,6
Illinois,Storage,441,7
Illinois,Appliances,331,8
Illinois,Chairs,319,9
Illinois,Machines,300,10
Illinois,Labels,250,11
Illinois,Bookcases,213,12
Illinois,Tables,199,13
Illinois,Supplies,158,14
Illinois,Envelopes,154,15
Illinois,Fasteners,141,16
Illinois,Copiers,29,17
Indiana,Paper,230,1
Indiana,Phones,193,2
Indiana,Accessories,173,3
Indiana,Binders,168,4
Indiana,Furnishings,130,5
Indiana,Art,117,6
Indiana,Storage,96,7
Indiana,Labels,82,8
Indiana,Appliances,68,9
Indiana,Chairs,61,10
Indiana,Envelopes,47,11
Indiana,Tables,37,12
Indiana,Fasteners,32,13
Indiana,Machines,29,14
Indiana,Supplies,26,15
Indiana,Bookcases,24,16
Indiana,Copiers,11,17
Iowa,Binders,51,1
Iowa,Storage,44,2
Iowa,Furnishings,37,3
Iowa,Paper,34,4
Iowa,Phones,28,5
Iowa,Chairs,25,6
Iowa,Accessories,16,7
Iowa,Art,16,7
Iowa,Envelopes,14,9
Iowa,Fasteners,12,10
Iowa,Appliances,12,10
Iowa,Labels,3,12
Iowa,Machines,2,13
Iowa,Supplies,2,13
Iowa,Tables,1,15
Kansas,Paper,73,1
Kansas,Art,57,2
Kansas,Chairs,44,3
Kansas,Phones,39,4
Kansas,Fasteners,28,5
Kansas,Accessories,20,6
Kansas,Furnishings,20,6
Kansas,Binders,18,8
Kansas,Appliances,16,9
Kansas,Supplies,16,9
Kansas,Labels,14,11
Kansas,Tables,10,12
Kansas,Storage,9,13
Kansas,Bookcases,8,14
Kansas,Machines,8,14
Kansas,Copiers,2,16
Kentucky,Paper,433,1
Kentucky,Phones,282,2
Kentucky,Binders,281,3
Kentucky,Art,238,4
Kentucky,Accessories,213,5
Kentucky,Furnishings,195,6
Kentucky,Storage,195,6
Kentucky,Appliances,150,8
Kentucky,Chairs,122,9
Kentucky,Labels,95,10
Kentucky,Fasteners,90,11
Kentucky,Bookcases,84,12
Kentucky,Envelopes,83,13
Kentucky,Machines,66,14
Kentucky,Tables,41,15
Kentucky,Supplies,39,16
Kentucky,Copiers,18,17
Louisiana,Art,108,1
Louisiana,Paper,96,2
Louisiana,Binders,92,3
Louisiana,Furnishings,50,4
Louisiana,Phones,42,5
Louisiana,Chairs,40,6
Louisiana,Storage,38,7
Louisiana,Accessories,38,7
Louisiana,Appliances,35,9
Louisiana,Fasteners,27,10
Louisiana,Bookcases,23,11
Louisiana,Labels,22,12
Louisiana,Machines,21,13
Louisiana,Tables,16,14
Louisiana,Envelopes,13,15
Louisiana,Copiers,9,16
Louisiana,Supplies,8,17
Maryland,Binders,55,1
Maryland,Storage,51,2
Maryland,Phones,41,3
Maryland,Furnishings,40,4
Maryland,Labels,30,5
Maryland,Appliances,29,6
Maryland,Chairs,27,7
Maryland,Art,23,8
Maryland,Supplies,23,8
Maryland,Machines,20,10
Maryland,Paper,19,11
Maryland,Bookcases,18,12
Maryland,Tables,16,13
Maryland,Envelopes,13,14
Maryland,Fasteners,13,14
Maryland,Accessories,7,16
Maryland,Copiers,6,17
Massachusetts,Paper,243,1
Massachusetts,Binders,173,2
Massachusetts,Phones,161,3
Massachusetts,Art,155,4
Massachusetts,Furnishings,153,5
Massachusetts,Accessories,113,6
Massachusetts,Storage,97,7
Massachusetts,Appliances,83,8
