state,sub_category,quantity_sold,sub_category_rank
Alabama,Binders,143,1
Alabama,Paper,142,2
Alabama,Storage,81,3
Alabama,Furnishings,80,4
Alabama,Accessories,71,5
Alabama,Chairs,64,6
Alabama,Art,59,7
Alabama,Phones,48,8
Alabama,Appliances,42,9
Alabama,Tables,40,10
Alabama,Labels,40,10
Alabama,Bookcases,36,12
Alabama,Envelopes,35,13
Alabama,Fasteners,24,14
Alabama,Supplies,12,15
Alabama,Machines,5,16
Alabama,Copiers,4,17
Arizona,Paper,548,1
Arizona,Binders,463,2
Arizona,Furnishings,429,3
Arizona,Phones,356,4
Arizona,Art,350,5
Arizona,Accessories,314,6
Arizona,Storage,224,7
Arizona,Appliances,212,8
Arizona,Chairs,190,9
Arizona,Labels,158,10
Arizona,Envelopes,106,11
Arizona,Bookcases,99,12
Arizona,Tables,90,13
Arizona,Machines,81,14
Arizona,Supplies,63,15
Arizona,Fasteners,60,16
Arizona,Copiers,26,17
Arkansas,Paper,61,1
Arkansas,Phones,57,2
Arkansas,Art,56,3
Arkansas,Furnishings,53,4
Arkansas,Binders,43,5
Arkansas,Storage,37,6
Arkansas,Chairs,28,7
Arkansas,Accessories,24,8
Arkansas,Fasteners,24,8
Arkansas,Labels,18,10
Arkansas,Appliances,18,10
Arkansas,Tables,18,10
Arkansas,Machines,8,13
Arkansas,Supplies,7,14
Arkansas,Bookcases,5,15
Arkansas,Envelopes,4,16
California,Paper,4057,1
California,Binders,3001,2
California,Phones,2826,3
California,Furnishings,2610,4
California,Art,2532,5
California,Accessories,2171,6
California,Storage,1978,7
California,Appliances,1480,8
California,Chairs,1286,9
California,Labels,1048,10
California,Machines,941,11
California,Envelopes,921,12
California,Tables,824,13
California,Bookcases,764,14
California,Fasteners,671,15
California,Supplies,568,16
California,Copiers,195,17
Colorado,Paper,475,1
Colorado,Binders,467,2
Colorado,Phones,360,3
Colorado,Furnishings,354,4
Colorado,Art,318,5
Colorado,Storage,288,6
Colorado,Accessories,237,7
Colorado,Appliances,202,8
Colorado,Machines,138,9
Colorado,Chairs,134,10
Colorado,Envelopes,132,11
Colorado,Tables,121,12
Colorado,Labels,120,13
Colorado,Bookcases,107,14
Colorado,Fasteners,81,15
Colorado,Supplies,73,16
Colorado,Copiers,16,17
Connecticut,Paper,154,1
Connecticut,Phones,129,2
Connecticut,Art,108,3
Connecticut,Binders,94,4
Connecticut,Furnishings,90,5
Connecticut,Accessories,88,6
Connecticut,Storage,61,7
Connecticut,Appliances,57,8
Connecticut,Chairs,53,9
Connecticut,Machines,48,10
Connecticut,Labels,48,10
Connecticut,Fasteners,35,12
Connecticut,Bookcases,32,13
Connecticut,Tables,19,14
Connecticut,Supplies,18,15
Connecticut,Envelopes,14,16
Connecticut,Copiers,7,17
Delaware,Paper,147,1
Delaware,Storage,130,2
Delaware,Furnishings,111,3
Delaware,Accessories,101,4
Delaware,Phones,84,5
Delaware,Binders,63,6
Delaware,Art,61,7
Delaware,Appliances,59,8
Delaware,Chairs,56,9
Delaware,Machines,43,10
Delaware,Envelopes,33,11
Delaware,Tables,30,12
Delaware,Supplies,30,12
Delaware,Bookcases,20,14
Delaware,Labels,20,14
Delaware,Fasteners,18,16
Delaware,Copiers,5,17
District of Columbia,Paper,41,1
District of Columbia,Phones,22,2
District of Columbia,Labels,16,3
District of Columbia,Binders,15,4
District of Columbia,Furnishings,14,5
District of Columbia,Tables,14,5
District of Columbia,Art,11,7
District of Columbia,Supplies,11,7
District of Columbia,Envelopes,10,9
District of Columbia,Appliances,9,10
District of Columbia,Chairs,8,11
District of Columbia,Fasteners,7,12
District of Columbia,Machines,3,13
Florida,Paper,761,1
Florida,Binders,622,2
Florida,Furnishings,544,3
Florida,Art,459,4
Florida,Phones,459,4
Florida,Accessories,450,6
Florida,Storage,321,7
Florida,Appliances,272,8
Florida,Chairs,256,9
Florida,Labels,223,10
Florida,Machines,199,11
Florida,Tables,193,12
Florida,Fasteners,137,13
Florida,Envelopes,130,14
Florida,Bookcases,115,15
Florida,Supplies,109,16
Florida,Copiers,18,17
Georgia,Paper,345,1
Georgia,Binders,291,2
Georgia,Phones,250,3
Georgia,Furnishings,210,4
Georgia,Art,200,5
Georgia,Storage,135,6
Georgia,Chairs,131,7
Georgia,Accessories,124,8
Georgia,Appliances,111,9
Georgia,Tables,92,10
Georgia,Labels,74,11
Georgia,Machines,66,12
Georgia,Bookcases,51,13
Georgia,Envelopes,31,14
Georgia,Fasteners,30,15
Georgia,Supplies,26,16
Georgia,Copiers,5,17
Illinois,Paper,1120,1
Illinois,Binders,773,2
Illinois,Phones,704,3
Illinois,Furnishings,656,4
Illinois,Accessories,561,5
Illinois,Art,517,6
Illinois,Storage,492,7
Illinois,Appliances,368,8
Illinois,Chairs,348,9
Illinois,Machines,318,10
Illinois,Labels,271,11
Illinois,Tables,240,12
Illinois,Bookcases,230,13
Illinois,Envelopes,186,14
Illinois,Supplies,168,15
Illinois,Fasteners,143,16
Illinois,Copiers,29,17
Indiana,Paper,238,1
Indiana,Phones,208,2
Indiana,Accessories,177,3
Indiana,Binders,174,4
Indiana,Furnishings,130,5
Indiana,Art,120,6
Indiana,Storage,96,7
Indiana,Labels,82,8
Indiana,Appliances,68,9
Indiana,Chairs,61,10
Indiana,Envelopes,47,11
Indiana,Tables,37,12
Indiana,Fasteners,32,13
Indiana,Supplies,30,14
Indiana,Bookcases,29,15
Indiana,Machines,29,15
Indiana,Copiers,11,17
Iowa,Binders,51,1
Iowa,Storage,47,2
Iowa,Furnishings,41,3
Iowa,Paper,38,4
Iowa,Phones,28,5
