region,month_name,total_sales
South,Mar,264877.0
South,Jan,231997.0
East,Apr,390519.0
East,Nov,380459.0
Central,May,326383.0
East,Mar,345725.0
Central,Oct,280951.0
South,Nov,199796.0
Central,Apr,306300.0
South,Jul,187711.0
Central,Mar,331226.0
East,Jan,379504.0
West,Apr,389148.0
East,Sep,350393.0
South,Sep,231656.0
West,Aug,361000.0
Central,Nov,314310.0
South,Feb,238187.0
West,Mar,385924.0
South,Dec,272771.0
East,Feb,331221.0
West,Dec,456877.0
West,Sep,347042.0
Central,Sep,290001.0
South,Aug,248852.0
East,Jun,312310.0
West,Jan,441614.0
South,Apr,199594.0
Central,Dec,323872.0
West,Oct,408591.0
Central,Jun,304866.0
Central,Aug,260808.0
East,Oct,414380.0
West,Jun,409067.0
West,Jul,375407.0
West,Nov,392156.0
East,Dec,397925.0
South,Jun,222620.0
East,Jul,377029.0
East,May,322449.0
South,Oct,240034.0
Central,Jul,310860.0
Central,Jan,316025.0
East,Aug,369073.0
Central,Feb,294250.0
South,May,242959.0
West,May,405204.0
West,Feb,319191.0
