category,month,total_sales,total_profit
Furniture,Sep,289263.0,49940.0
Furniture,Oct,255723.0,47052.0
Furniture,Mar,321118.0,56276.0
Office Supplies,Feb,753442.0,132373.0
Technology,Jul,301787.0,53790.0
Office Supplies,Dec,930111.0,164564.0
Furniture,Aug,281021.0,50340.0
Office Supplies,Jul,794700.0,140338.0
Office Supplies,Jun,752354.0,134510.0
Technology,Sep,236208.0,41011.0
Technology,Dec,320091.0,56199.0
Technology,Jun,327619.0,59626.0
Office Supplies,Jan,879324.0,158612.0
Technology,Aug,313885.0,53926.0
Technology,Oct,356872.0,59717.0
Technology,Jan,318456.0,59002.0
Office Supplies,Mar,829240.0,139798.0
Office Supplies,Aug,737078.0,133517.0
Office Supplies,Sep,789793.0,136731.0
Office Supplies,Oct,826268.0,142480.0
Furniture,Nov,278821.0,47655.0
Office Supplies,Nov,780330.0,134596.0
Technology,May,300116.0,51976.0
Furniture,Feb,223887.0,40884.0
Office Supplies,Apr,764120.0,134974.0
Furniture,Jan,277126.0,49582.0
Furniture,Jun,274687.0,46970.0
Technology,Nov,336264.0,60379.0
Technology,Mar,284638.0,50333.0
Technology,Feb,279871.0,46967.0
Furniture,Apr,320043.0,56861.0
Technology,Apr,303421.0,52766.0
Furniture,Dec,306673.0,55531.0
Office Supplies,May,830329.0,147953.0
Furniture,Jul,250288.0,43723.0
Furniture,May,300145.0,55484.0
