category,month,total_sales,total_profit
Furniture,Sep,239015.0,41824.0
Furniture,Oct,205437.0,37597.0
Furniture,Mar,261254.0,46573.0
Office Supplies,Feb,617783.0,109312.0
Technology,Jul,234603.0,41692.0
Office Supplies,Dec,742795.0,134258.0
Furniture,Aug,217867.0,39204.0
Office Supplies,Jul,597214.0,106795.0
Office Supplies,Jun,529152.0,95064.0
Technology,Sep,192035.0,33437.0
Technology,Dec,254654.0,45253.0
Technology,Jun,264712.0,47565.0
Office Supplies,Jan,690115.0,125287.0
Technology,Aug,228177.0,39385.0
Technology,Oct,278612.0,45702.0
Technology,Jan,245059.0,45975.0
Office Supplies,Mar,654822.0,110469.0
Office Supplies,Aug,595106.0,109196.0
Office Supplies,Sep,597846.0,102601.0
Office Supplies,Oct,649153.0,111547.0
Furniture,Nov,215126.0,36115.0
Office Supplies,Nov,593691.0,101881.0
Technology,May,231094.0,39264.0
Furniture,Feb,179870.0,33454.0
Office Supplies,Apr,577927.0,103441.0
Furniture,Jan,205069.0,35879.0
Furniture,Jun,203689.0,36668.0
Technology,Nov,263587.0,46135.0
Technology,Mar,225441.0,39781.0
Technology,Feb,208059.0,33839.0
Furniture,Apr,236254.0,42496.0
Technology,Apr,237017.0,41194.0
Furniture,Dec,215501.0,38620.0
Office Supplies,May,630047.0,111618.0
Furniture,Jul,181185.0,32526.0
Furniture,May,214645.0,40523.0
