category,month,total_sales,total_profit
Furniture,Sep,272098.0,47174.0
Furniture,Oct,238507.0,43846.0
Furniture,Mar,305694.0,53614.0
Office Supplies,Feb,711099.0,125006.0
Technology,Jul,282571.0,50440.0
Office Supplies,Dec,880949.0,156157.0
Furniture,Aug,263864.0,46552.0
Office Supplies,Jul,738870.0,130251.0
Office Supplies,Jun,685115.0,121808.0
Technology,Sep,223196.0,38895.0
Technology,Dec,301305.0,52819.0
Technology,Jun,308642.0,55792.0
Office Supplies,Jan,825862.0,148819.0
Technology,Aug,287678.0,49630.0
Technology,Oct,335717.0,56029.0
Technology,Jan,293467.0,54546.0
Office Supplies,Mar,760411.0,128821.0
Office Supplies,Aug,694216.0,125293.0
Office Supplies,Sep,731799.0,126459.0
Office Supplies,Oct,776661.0,134655.0
Furniture,Nov,259044.0,44218.0
Office Supplies,Nov,722080.0,123963.0
Technology,May,282737.0,48748.0
Furniture,Feb,210585.0,38712.0
Office Supplies,Apr,707085.0,126215.0
Furniture,Jan,257894.0,45679.0
Furniture,Jun,259071.0,44760.0
Technology,Nov,311823.0,55945.0
Technology,Mar,267257.0,47141.0
Technology,Feb,265792.0,44800.0
Furniture,Apr,295737.0,53366.0
Technology,Apr,287126.0,49997.0
Furniture,Dec,284078.0,51186.0
Office Supplies,May,770097.0,137251.0
Furniture,Jul,235416.0,41314.0
Furniture,May,253429.0,46392.0
