region,month_name,total_sales
South,Mar,271810.0
South,Jan,243386.0
East,Apr,415880.0
East,Nov,395553.0
Central,May,346253.0
East,Mar,364514.0
Central,Oct,286086.0
South,Nov,208939.0
Central,Apr,314000.0
South,Jul,200719.0
Central,Mar,338330.0
East,Jan,388152.0
West,Apr,399206.0
East,Sep,362524.0
South,Sep,240255.0
West,Aug,373530.0
Central,Nov,320906.0
South,Feb,242899.0
West,Mar,402614.0
South,Dec,280525.0
East,Feb,339618.0
West,Dec,473534.0
West,Sep,359692.0
Central,Sep,294772.0
South,Aug,253433.0
East,Jun,320155.0
West,Jan,456224.0
South,Apr,208138.0
Central,Dec,341391.0
West,Oct,417203.0
Central,Jun,314757.0
Central,Aug,267711.0
East,Oct,424317.0
West,Jun,421220.0
West,Jul,383157.0
West,Nov,404792.0
East,Dec,409454.0
South,Jun,229150.0
East,Jul,386609.0
East,May,332293.0
South,Oct,249809.0
Central,Jul,320715.0
Central,Jan,322312.0
East,Aug,386673.0
Central,Feb,304911.0
South,May,249216.0
West,May,432910.0
West,Feb,328881.0
