region,month_name,total_sales
South,Mar,245712.0
South,Jan,219464.0
East,Apr,352232.0
East,Nov,356099.0
Central,May,307089.0
East,Mar,319910.0
Central,Oct,263225.0
South,Nov,186950.0
Central,Apr,286812.0
South,Jul,170354.0
Central,Mar,314010.0
East,Jan,343848.0
West,Apr,354560.0
East,Sep,315261.0
South,Sep,209635.0
West,Aug,334464.0
Central,Nov,290058.0
South,Feb,228809.0
West,Mar,361241.0
South,Dec,252840.0
East,Feb,313723.0
West,Dec,423994.0
West,Sep,331909.0
Central,Sep,275337.0
South,Aug,230285.0
East,Jun,294803.0
West,Jan,414426.0
South,Apr,191028.0
Central,Dec,311908.0
West,Oct,376007.0
Central,Jun,274692.0
Central,Aug,244713.0
East,Oct,376508.0
West,Jun,370936.0
West,Jul,355180.0
West,Nov,367521.0
East,Dec,375785.0
South,Jun,207776.0
East,Jul,329263.0
East,May,302107.0
South,Oct,224993.0
Central,Jul,279889.0
Central,Jan,296684.0
East,Aug,352323.0
Central,Feb,277974.0
South,May,219697.0
West,May,384624.0
West,Feb,301633.0
