category,month,total_sales,total_profit
Furniture,Sep,246071.0,42998.0
Furniture,Oct,211003.0,38671.0
Furniture,Mar,265844.0,47293.0
Office Supplies,Feb,638135.0,111973.0
Technology,Jul,242322.0,43238.0
Office Supplies,Dec,773068.0,138520.0
Furniture,Aug,233553.0,41251.0
Office Supplies,Jul,621575.0,110911.0
Office Supplies,Jun,563547.0,100999.0
Technology,Sep,198484.0,34573.0
Technology,Dec,262735.0,46496.0
Technology,Jun,279660.0,50514.0
Office Supplies,Jan,714818.0,129587.0
Technology,Aug,241056.0,41773.0
Technology,Oct,283619.0,46566.0
Technology,Jan,250215.0,46827.0
Office Supplies,Mar,670550.0,113264.0
Office Supplies,Aug,612123.0,112003.0
Office Supplies,Sep,618738.0,106497.0
Office Supplies,Oct,665940.0,114784.0
Furniture,Nov,227505.0,38134.0
Office Supplies,Nov,614580.0,105488.0
Technology,May,239544.0,40356.0
Furniture,Feb,188407.0,34823.0
Office Supplies,Apr,603496.0,108001.0
Furniture,Jan,223892.0,39902.0
Furniture,Jun,212414.0,37958.0
Technology,Nov,269044.0,47247.0
Technology,Mar,234815.0,41511.0
Technology,Feb,226604.0,36824.0
Furniture,Apr,245386.0,44225.0
Technology,Apr,245344.0,42679.0
Furniture,Dec,221295.0,39705.0
Office Supplies,May,658374.0,116597.0
Furniture,Jul,185773.0,33258.0
Furniture,May,218605.0,41328.0
