region,month_name,total_sales
South,Mar,220516.0
South,Jan,192275.0
East,Apr,308947.0
East,Nov,320274.0
Central,May,271931.0
East,Mar,287894.0
Central,Oct,242875.0
South,Nov,169415.0
Central,Apr,262427.0
South,Jul,151478.0
Central,Mar,285402.0
East,Jan,302004.0
West,Apr,302005.0
East,Sep,279412.0
South,Sep,194786.0
West,Aug,286665.0
Central,Nov,264724.0
South,Feb,211142.0
West,Mar,333227.0
South,Dec,218680.0
East,Feb,285710.0
West,Dec,373661.0
West,Sep,295401.0
Central,Sep,250217.0
South,Aug,196551.0
East,Jun,254892.0
West,Jan,364986.0
South,Apr,170823.0
Central,Dec,279909.0
West,Oct,337274.0
Central,Jun,244615.0
Central,Aug,221415.0
East,Oct,337845.0
West,Jun,309738.0
West,Jul,313903.0
West,Nov,308697.0
East,Dec,335257.0
South,Jun,184046.0
East,Jul,297130.0
East,May,274325.0
South,Oct,208414.0
Central,Jul,241296.0
Central,Jan,262935.0
East,Aug,315095.0
Central,Feb,244774.0
South,May,198175.0
West,May,324589.0
West,Feb,252936.0
