category,month,total_sales,total_profit
Furniture,Sep,278085.0,48005.0
Furniture,Oct,248089.0,45470.0
Furniture,Mar,314968.0,55206.0
Office Supplies,Feb,741193.0,130427.0
Technology,Jul,294358.0,52351.0
Office Supplies,Dec,916655.0,162450.0
Furniture,Aug,275159.0,49244.0
Office Supplies,Jul,773555.0,136226.0
Office Supplies,Jun,729453.0,130410.0
Technology,Sep,231917.0,40263.0
Technology,Dec,313856.0,55138.0
Technology,Jun,324231.0,58966.0
Office Supplies,Jan,864964.0,155885.0
Technology,Aug,305780.0,52667.0
Technology,Oct,349331.0,58445.0
Technology,Jan,311654.0,57675.0
Office Supplies,Mar,815419.0,137475.0
Office Supplies,Aug,725155.0,131233.0
Office Supplies,Sep,767962.0,133253.0
Office Supplies,Oct,808895.0,139754.0
Furniture,Nov,269596.0,46167.0
Office Supplies,Nov,760179.0,130562.0
Technology,May,296190.0,51208.0
Furniture,Feb,218648.0,39946.0
Office Supplies,Apr,753723.0,133367.0
Furniture,Jan,273565.0,49015.0
Furniture,Jun,266198.0,45811.0
Technology,Nov,322485.0,57598.0
Technology,Mar,277359.0,48919.0
Technology,Feb,274941.0,46293.0
Furniture,Apr,305346.0,55194.0
Technology,Apr,296882.0,51742.0
Furniture,Dec,293751.0,52793.0
Office Supplies,May,815164.0,145679.0
Furniture,Jul,245362.0,42898.0
Furniture,May,284352.0,52304.0
