category,month,total_sales,total_profit
Furniture,Sep,246423.0,43068.0
Furniture,Oct,212765.0,39061.0
Furniture,Mar,267010.0,47502.0
Office Supplies,Feb,641113.0,112583.0
Technology,Jul,243301.0,43471.0
Office Supplies,Dec,782495.0,140143.0
Furniture,Aug,234851.0,41451.0
Office Supplies,Jul,623482.0,111161.0
Office Supplies,Jun,566904.0,101534.0
Technology,Sep,199592.0,34800.0
Technology,Dec,264307.0,46710.0
Technology,Jun,279897.0,50534.0
Office Supplies,Jan,715369.0,129708.0
Technology,Aug,241646.0,41914.0
Technology,Oct,284287.0,46694.0
Technology,Jan,250985.0,47031.0
Office Supplies,Mar,671937.0,113447.0
Office Supplies,Aug,614472.0,112421.0
Office Supplies,Sep,620958.0,106794.0
Office Supplies,Oct,677671.0,116390.0
Furniture,Nov,227505.0,38134.0
Office Supplies,Nov,616791.0,105740.0
Technology,May,241116.0,40672.0
Furniture,Feb,188810.0,34908.0
Office Supplies,Apr,606146.0,108321.0
Furniture,Jan,224325.0,39959.0
Furniture,Jun,212414.0,37958.0
Technology,Nov,270138.0,47428.0
Technology,Mar,235044.0,41533.0
Technology,Feb,227543.0,36938.0
Furniture,Apr,245902.0,44320.0
Technology,Apr,254923.0,44579.0
Furniture,Dec,229682.0,42154.0
Office Supplies,May,661319.0,117076.0
Furniture,Jul,186610.0,33329.0
Furniture,May,218934.0,41423.0
