category,month,total_sales,total_profit
Furniture,Sep,273455.0,47363.0
Furniture,Oct,244155.0,44730.0
Furniture,Mar,309879.0,54292.0
Office Supplies,Feb,730245.0,128673.0
Technology,Jul,288086.0,51412.0
Office Supplies,Dec,904185.0,160232.0
Furniture,Aug,271690.0,48553.0
Office Supplies,Jul,751741.0,132321.0
Office Supplies,Jun,704641.0,125338.0
Technology,Sep,228363.0,39602.0
Technology,Dec,307000.0,53776.0
Technology,Jun,316120.0,57215.0
Office Supplies,Jan,847939.0,153240.0
Technology,Aug,297354.0,51222.0
Technology,Oct,341137.0,56991.0
Technology,Jan,299534.0,55462.0
Office Supplies,Mar,784746.0,133305.0
Office Supplies,Aug,708447.0,128225.0
Office Supplies,Sep,749098.0,129942.0
Office Supplies,Oct,789911.0,136826.0
Furniture,Nov,265745.0,45455.0
Office Supplies,Nov,741914.0,127545.0
Technology,May,290749.0,50255.0
Furniture,Feb,214100.0,39366.0
Office Supplies,Apr,739371.0,130825.0
Furniture,Jan,259905.0,46004.0
Furniture,Jun,261555.0,45170.0
Technology,Nov,316903.0,56597.0
Technology,Mar,272522.0,48028.0
Technology,Feb,269260.0,45302.0
Furniture,Apr,301591.0,54371.0
Technology,Apr,292026.0,50916.0
Furniture,Dec,288150.0,51865.0
Office Supplies,May,796759.0,142161.0
Furniture,Jul,241912.0,42294.0
Furniture,May,268556.0,48749.0
