segment,month_name,total_sales,total_profit
Corporate,Oct,408388.0,71262.0
Home Office,Jul,276911.0,47957.0
Consumer,Jul,630861.0,110563.0
Corporate,Mar,383786.0,65345.0
Consumer,Nov,607098.0,104471.0
Home Office,Aug,215536.0,36188.0
Consumer,Aug,669819.0,122283.0
Corporate,Aug,365028.0,63905.0
Home Office,Apr,221171.0,39272.0
Consumer,Jun,660884.0,115948.0
Consumer,May,658417.0,116046.0
Home Office,Sep,204598.0,34155.0
Corporate,Jul,356486.0,64761.0
Corporate,Dec,474507.0,86279.0
Corporate,May,414319.0,72851.0
Corporate,Apr,418919.0,72667.0
Home Office,May,248596.0,46053.0
Home Office,Jan,266651.0,48418.0
Home Office,Jun,223615.0,40365.0
Consumer,Sep,671882.0,116785.0
Home Office,Mar,270096.0,44570.0
Consumer,Apr,665434.0,119085.0
Home Office,Nov,241702.0,42004.0
Home Office,Oct,270244.0,47332.0
Consumer,Dec,748355.0,132879.0
Corporate,Nov,449818.0,78545.0
Corporate,Sep,356448.0,62534.0
Corporate,Feb,366868.0,62431.0
Home Office,Feb,219061.0,39286.0
Consumer,Mar,686184.0,120936.0
Consumer,Oct,677546.0,116867.0
Corporate,Jan,443686.0,78113.0
Consumer,Jan,673231.0,123833.0
Corporate,Jun,373414.0,66877.0
Home Office,Dec,252562.0,42781.0
Consumer,Feb,603855.0,107230.0
