region,month_name,total_sales
South,Mar,229529.0
South,Jan,210877.0
East,Apr,334107.0
East,Nov,337736.0
Central,May,294377.0
East,Mar,305339.0
Central,Oct,251193.0
South,Nov,179554.0
Central,Apr,276352.0
South,Jul,161004.0
Central,Mar,301645.0
East,Jan,320235.0
West,Apr,332935.0
East,Sep,292548.0
South,Sep,198925.0
West,Aug,317113.0
Central,Nov,273209.0
South,Feb,219695.0
West,Mar,346671.0
South,Dec,244902.0
East,Feb,302095.0
West,Dec,401561.0
West,Sep,314628.0
Central,Sep,265749.0
South,Aug,211960.0
East,Jun,276004.0
West,Jan,393787.0
South,Apr,180649.0
Central,Dec,298547.0
West,Oct,354806.0
Central,Jun,264616.0
Central,Aug,233271.0
East,Oct,359743.0
West,Jun,339015.0
West,Jul,336196.0
West,Nov,331626.0
East,Dec,350714.0
South,Jun,190890.0
East,Jul,307164.0
East,May,286548.0
South,Oct,216876.0
Central,Jul,260914.0
Central,Jan,273839.0
East,Aug,335725.0
Central,Feb,267764.0
South,May,208238.0
West,May,352688.0
West,Feb,280472.0
