category,month,total_sales,total_profit
Furniture,Sep,231143.0,40241.0
Furniture,Oct,201209.0,36787.0
Furniture,Mar,243806.0,43788.0
Office Supplies,Feb,581303.0,103138.0
Technology,Jul,210523.0,37369.0
Office Supplies,Dec,701601.0,125948.0
Furniture,Aug,203753.0,36506.0
Office Supplies,Jul,568430.0,101644.0
Office Supplies,Jun,508458.0,91644.0
Technology,Sep,184297.0,31932.0
Technology,Dec,237488.0,41558.0
Technology,Jun,252547.0,45438.0
Office Supplies,Jan,657351.0,119239.0
Technology,Aug,212509.0,36968.0
Technology,Oct,261763.0,43064.0
Technology,Jan,239260.0,44765.0
Office Supplies,Mar,629383.0,106605.0
Office Supplies,Aug,566266.0,103713.0
Office Supplies,Sep,580011.0,99543.0
Office Supplies,Oct,622877.0,106940.0
Furniture,Nov,201094.0,34360.0
Office Supplies,Nov,571159.0,98202.0
Technology,May,213407.0,36067.0
Furniture,Feb,173762.0,32646.0
Office Supplies,Apr,557233.0,99872.0
Furniture,Jan,194860.0,34337.0
Furniture,Jun,195492.0,35270.0
Technology,Nov,252661.0,44297.0
Technology,Mar,215283.0,37952.0
Technology,Feb,198228.0,32284.0
Furniture,Apr,228361.0,41162.0
Technology,Apr,224077.0,38859.0
Furniture,Dec,208307.0,37304.0
Office Supplies,May,591404.0,105848.0
Furniture,Jul,172807.0,31081.0
Furniture,May,206744.0,38996.0
