segment,month_name,total_sales,total_profit
Corporate,Oct,410272.0,71605.0
Home Office,Jul,276911.0,47957.0
Consumer,Jul,631806.0,110727.0
Corporate,Mar,385414.0,65649.0
Consumer,Nov,607585.0,104539.0
Home Office,Aug,215536.0,36188.0
Consumer,Aug,670088.0,122321.0
Corporate,Aug,365354.0,63955.0
Home Office,Apr,222098.0,39389.0
Consumer,Jun,665212.0,116961.0
Consumer,May,660123.0,116289.0
Home Office,Sep,204598.0,34155.0
Corporate,Jul,357599.0,64959.0
Corporate,Dec,477456.0,86820.0
Corporate,May,416406.0,73292.0
Corporate,Apr,419850.0,72797.0
Home Office,May,248805.0,46098.0
Home Office,Jan,266924.0,48464.0
Home Office,Jun,223849.0,40392.0
Consumer,Sep,672983.0,116997.0
Home Office,Mar,271375.0,44785.0
Consumer,Apr,667974.0,119566.0
Home Office,Nov,242037.0,42030.0
Home Office,Oct,270244.0,47332.0
Consumer,Dec,750190.0,133242.0
Corporate,Nov,451587.0,78871.0
Corporate,Sep,357870.0,62809.0
Corporate,Feb,367471.0,62497.0
Home Office,Feb,219061.0,39286.0
Consumer,Mar,686965.0,121102.0
Consumer,Oct,679631.0,117094.0
Corporate,Jan,444391.0,78235.0
Consumer,Jan,674268.0,123957.0
Corporate,Jun,375198.0,67252.0
Home Office,Dec,252906.0,42859.0
Consumer,Feb,605732.0,107471.0
