segment,month_name,total_sales,total_profit
Corporate,Oct,361466.0,61461.0
Home Office,Jul,222006.0,38145.0
Consumer,Jul,543212.0,96677.0
Corporate,Mar,333587.0,57771.0
Consumer,Nov,525737.0,90725.0
Home Office,Aug,188439.0,31880.0
Consumer,Aug,594152.0,109148.0
Corporate,Aug,315478.0,56078.0
Home Office,Apr,195599.0,35088.0
Consumer,Jun,558211.0,99679.0
Consumer,May,571471.0,101269.0
Home Office,Sep,171893.0,28523.0
Corporate,Jul,300060.0,54954.0
Corporate,Dec,431425.0,78755.0
Corporate,May,368411.0,64828.0
Corporate,Apr,337039.0,58874.0
Home Office,May,201969.0,36908.0
Home Office,Jan,227547.0,41889.0
Home Office,Jun,182642.0,33681.0
Consumer,Sep,582086.0,101093.0
Home Office,Mar,235270.0,37774.0
Consumer,Apr,591405.0,105860.0
Home Office,Nov,214078.0,37647.0
Home Office,Oct,223810.0,38675.0
Consumer,Dec,650034.0,117738.0
Corporate,Nov,382310.0,64402.0
Corporate,Sep,317871.0,55623.0
Corporate,Feb,335031.0,56886.0
Home Office,Feb,194751.0,34825.0
Consumer,Mar,614327.0,108559.0
Consumer,Oct,597342.0,103047.0
Corporate,Jan,399208.0,69872.0
Consumer,Jan,571983.0,106170.0
Corporate,Jun,329672.0,58651.0
Home Office,Dec,214265.0,36094.0
Consumer,Feb,540244.0,94778.0
