category,month,total_sales,total_profit
Furniture,Sep,277995.0,47992.0
Furniture,Oct,247165.0,45383.0
Furniture,Mar,312880.0,54848.0
Office Supplies,Feb,738300.0,129849.0
Technology,Jul,294057.0,52307.0
Office Supplies,Dec,913669.0,161724.0
Furniture,Aug,275074.0,49234.0
Office Supplies,Jul,770150.0,135494.0
Office Supplies,Jun,719513.0,128242.0
Technology,Sep,231136.0,40130.0
Technology,Dec,312702.0,54963.0
Technology,Jun,318710.0,57689.0
Office Supplies,Jan,859743.0,155217.0
Technology,Aug,305780.0,52667.0
Technology,Oct,347183.0,58214.0
Technology,Jan,303580.0,56099.0
Office Supplies,Mar,809847.0,136680.0
Office Supplies,Aug,717591.0,129828.0
Office Supplies,Sep,765146.0,132960.0
Office Supplies,Oct,803176.0,138800.0
Furniture,Nov,269285.0,46089.0
Office Supplies,Nov,757661.0,130034.0
Technology,May,294922.0,51034.0
Furniture,Feb,218248.0,39889.0
Office Supplies,Apr,748884.0,132318.0
Furniture,Jan,272553.0,48763.0
Furniture,Jun,264607.0,45627.0
Technology,Nov,321064.0,57420.0
Technology,Mar,276400.0,48756.0
Technology,Feb,273337.0,46018.0
Furniture,Apr,305124.0,55133.0
Technology,Apr,295988.0,51644.0
Furniture,Dec,293110.0,52646.0
Office Supplies,May,811515.0,145116.0
Furniture,Jul,244813.0,42790.0
Furniture,May,275320.0,50000.0
