region,month_name,total_sales
South,Mar,226415.0
South,Jan,197457.0
East,Apr,322614.0
East,Nov,331008.0
Central,May,276833.0
East,Mar,297187.0
Central,Oct,244828.0
South,Nov,174673.0
Central,Apr,270898.0
South,Jul,156043.0
Central,Mar,294966.0
East,Jan,313791.0
West,Apr,312767.0
East,Sep,286608.0
South,Sep,196953.0
West,Aug,310271.0
Central,Nov,271139.0
South,Feb,213523.0
West,Mar,342034.0
South,Dec,230872.0
East,Feb,293921.0
West,Dec,380247.0
West,Sep,307578.0
Central,Sep,256020.0
South,Aug,208478.0
East,Jun,266096.0
West,Jan,385440.0
South,Apr,175443.0
Central,Dec,286848.0
West,Oct,347490.0
Central,Jun,249081.0
Central,Aug,227541.0
East,Oct,345490.0
West,Jun,330124.0
West,Jul,325305.0
West,Nov,325470.0
East,Dec,345055.0
South,Jun,185413.0
East,Jul,302015.0
East,May,281266.0
South,Oct,212699.0
Central,Jul,257208.0
Central,Jan,270785.0
East,Aug,329792.0
Central,Feb,250816.0
South,May,203873.0
West,May,335692.0
West,Feb,270341.0
