segment,month_name,total_sales,total_profit
Corporate,Oct,375408.0,64666.0
Home Office,Jul,240895.0,42538.0
Consumer,Jul,569648.0,101067.0
Corporate,Mar,350462.0,59494.0
Consumer,Nov,547175.0,94335.0
Home Office,Aug,197839.0,33424.0
Consumer,Aug,623345.0,113543.0
Corporate,Aug,327109.0,58105.0
Home Office,Apr,203981.0,36671.0
Consumer,Jun,596329.0,106175.0
Consumer,May,593551.0,105445.0
Home Office,Sep,177263.0,29358.0
Corporate,Jul,307277.0,56277.0
Corporate,Dec,440311.0,80460.0
Corporate,May,379375.0,66920.0
Corporate,Apr,351291.0,61530.0
Home Office,May,220043.0,40922.0
Home Office,Jan,237624.0,43447.0
Home Office,Jun,193116.0,34946.0
Consumer,Sep,602985.0,104646.0
Home Office,Mar,243640.0,39427.0
Consumer,Apr,618075.0,109926.0
Home Office,Nov,220633.0,38701.0
Home Office,Oct,229219.0,39683.0
Consumer,Dec,676267.0,121534.0
Corporate,Nov,403372.0,69327.0
Corporate,Sep,326639.0,57360.0
Corporate,Feb,347319.0,59110.0
Home Office,Feb,201532.0,35886.0
Consumer,Mar,630275.0,111510.0
Consumer,Oct,627643.0,107991.0
Corporate,Jan,405795.0,70964.0
Consumer,Jan,602816.0,111267.0
Corporate,Jun,338447.0,60090.0
Home Office,Dec,228958.0,38532.0
Consumer,Feb,562998.0,99855.0
