category,month,total_sales,total_profit
Furniture,Sep,258136.0,44856.0
Furniture,Oct,223649.0,41201.0
Furniture,Mar,294317.0,51323.0
Office Supplies,Feb,680650.0,119549.0
Technology,Jul,260893.0,46848.0
Office Supplies,Dec,841126.0,149624.0
Furniture,Aug,251446.0,44734.0
Office Supplies,Jul,684869.0,122186.0
Office Supplies,Jun,636735.0,113485.0
Technology,Sep,210840.0,36816.0
Technology,Dec,277835.0,49041.0
Technology,Jun,293588.0,52952.0
Office Supplies,Jan,786764.0,142345.0
Technology,Aug,265346.0,46306.0
Technology,Oct,320249.0,53205.0
Technology,Jan,267433.0,49844.0
Office Supplies,Mar,713763.0,120879.0
Office Supplies,Aug,663658.0,120069.0
Office Supplies,Sep,673166.0,115952.0
Office Supplies,Oct,731672.0,125820.0
Furniture,Nov,246075.0,41958.0
Office Supplies,Nov,677301.0,117227.0
Technology,May,265687.0,45811.0
Furniture,Feb,203054.0,37218.0
Office Supplies,Apr,662681.0,117453.0
Furniture,Jan,242846.0,43089.0
Furniture,Jun,235886.0,42110.0
Technology,Nov,289847.0,51265.0
Technology,Mar,251254.0,44367.0
Technology,Feb,253078.0,42443.0
Furniture,Apr,273911.0,48973.0
Technology,Apr,272248.0,47218.0
Furniture,Dec,262457.0,48080.0
Office Supplies,May,730903.0,130177.0
Furniture,Jul,208299.0,36846.0
Furniture,May,233282.0,43535.0
