category,month,total_sales,total_profit
Furniture,Sep,247803.0,43212.0
Furniture,Oct,213926.0,39235.0
Furniture,Mar,270659.0,48238.0
Office Supplies,Feb,651993.0,114435.0
Technology,Jul,246884.0,44008.0
Office Supplies,Dec,790540.0,141705.0
Furniture,Aug,238327.0,42319.0
Office Supplies,Jul,631803.0,112409.0
Office Supplies,Jun,575565.0,103102.0
Technology,Sep,201666.0,35101.0
Technology,Dec,266073.0,46987.0
Technology,Jun,281559.0,50771.0
Office Supplies,Jan,720065.0,130572.0
Technology,Aug,243492.0,42195.0
Technology,Oct,288868.0,47485.0
Technology,Jan,253233.0,47323.0
Office Supplies,Mar,678428.0,114501.0
Office Supplies,Aug,620216.0,113176.0
Office Supplies,Sep,626381.0,107582.0
Office Supplies,Oct,682829.0,117070.0
Furniture,Nov,229465.0,38370.0
Office Supplies,Nov,624470.0,107193.0
Technology,May,251219.0,42863.0
Furniture,Feb,192998.0,35603.0
Office Supplies,Apr,618462.0,110108.0
Furniture,Jan,229750.0,40801.0
Furniture,Jun,215125.0,38469.0
Technology,Nov,272480.0,48000.0
Technology,Mar,236182.0,41782.0
Technology,Feb,228834.0,37163.0
Furniture,Apr,251164.0,45081.0
Technology,Apr,258735.0,45253.0
Furniture,Dec,243437.0,44551.0
Office Supplies,May,672587.0,118955.0
Furniture,Jul,190200.0,33918.0
Furniture,May,221440.0,41933.0
