segment,month_name,total_sales,total_profit
Corporate,Oct,334127.0,57095.0
Home Office,Jul,191740.0,33182.0
Consumer,Jul,485849.0,86437.0
Corporate,Mar,301953.0,52577.0
Consumer,Nov,469291.0,81456.0
Home Office,Aug,161849.0,28065.0
Consumer,Aug,525436.0,96276.0
Corporate,Aug,288017.0,51315.0
Home Office,Apr,179295.0,32340.0
Consumer,Jun,485326.0,86887.0
Consumer,May,510650.0,90525.0
Home Office,Sep,159583.0,26589.0
Corporate,Jul,268653.0,49605.0
Corporate,Dec,388941.0,70072.0
Corporate,May,317139.0,56646.0
Corporate,Apr,313012.0,54710.0
Home Office,May,178209.0,32684.0
Home Office,Jan,203262.0,36952.0
Home Office,Jun,164790.0,30872.0
Consumer,Sep,534475.0,92194.0
Home Office,Mar,210190.0,33870.0
Consumer,Apr,512794.0,92292.0
Home Office,Nov,198286.0,34576.0
Home Office,Oct,202956.0,35328.0
Consumer,Dec,563150.0,101867.0
Corporate,Nov,350377.0,59454.0
Corporate,Sep,294107.0,51543.0
Corporate,Feb,298037.0,50752.0
Home Office,Feb,173072.0,31361.0
Consumer,Mar,570625.0,100870.0
Consumer,Oct,536552.0,92849.0
Corporate,Jan,364490.0,64354.0
Consumer,Jan,515759.0,95702.0
Corporate,Jun,299269.0,53172.0
Home Office,Dec,188184.0,31802.0
Consumer,Feb,475251.0,84459.0
