region,month_name,total_sales
South,Mar,150466.0
Central,Sep,150648.0
South,Aug,131021.0
South,Jan,133722.0
East,Jun,176796.0
West,Jan,226982.0
South,Apr,112918.0
East,Apr,205811.0
East,Nov,202759.0
Central,Dec,162063.0
West,Oct,214030.0
Central,May,176588.0
Central,Jun,151970.0
East,Mar,197498.0
Central,Aug,159826.0
East,Oct,250851.0
Central,Oct,159498.0
South,Nov,127216.0
West,Jun,188985.0
Central,Apr,168003.0
South,Jul,94677.0
West,Jul,206649.0
West,Nov,215528.0
Central,Mar,199936.0
East,Jan,208584.0
West,Apr,207165.0
East,Sep,180467.0
East,Dec,218549.0
South,Jun,118236.0
East,Jul,181215.0
East,May,200544.0
South,Sep,131072.0
West,Aug,189649.0
South,Oct,154938.0
Central,Jul,164786.0
Central,Jan,154200.0
East,Aug,203169.0
Central,Nov,152464.0
South,Feb,143932.0
West,Mar,206223.0
Central,Feb,161685.0
South,Dec,143734.0
East,Feb,198797.0
South,May,152160.0
West,Dec,262201.0
West,Sep,182305.0
West,May,190079.0
West,Feb,152207.0
