category,month,total_sales,total_profit
Furniture,Sep,248721.0,43270.0
Furniture,Oct,216034.0,39734.0
Furniture,Mar,273230.0,48802.0
Office Supplies,Feb,656686.0,115169.0
Technology,Jul,251934.0,44989.0
Office Supplies,Dec,804944.0,143280.0
Furniture,Aug,241225.0,42787.0
Office Supplies,Jul,636170.0,113227.0
Office Supplies,Jun,578895.0,103623.0
Technology,Sep,204412.0,35597.0
Technology,Dec,268847.0,47461.0
Technology,Jun,282446.0,50984.0
Office Supplies,Jan,724509.0,131274.0
Technology,Aug,246869.0,42970.0
Technology,Oct,289678.0,47650.0
Technology,Jan,254558.0,47514.0
Office Supplies,Mar,681935.0,115105.0
Office Supplies,Aug,635947.0,115403.0
Office Supplies,Sep,631398.0,108397.0
Office Supplies,Oct,694213.0,118898.0
Furniture,Nov,230033.0,38472.0
Office Supplies,Nov,628269.0,107936.0
Technology,May,253452.0,43139.0
Furniture,Feb,194375.0,35720.0
Office Supplies,Apr,624660.0,111184.0
Furniture,Jan,230425.0,40886.0
Furniture,Jun,216229.0,38613.0
Technology,Nov,275476.0,48475.0
Technology,Mar,237160.0,42001.0
Technology,Feb,231715.0,37797.0
Furniture,Apr,255787.0,46080.0
Technology,Apr,259328.0,45346.0
Furniture,Dec,246907.0,45162.0
Office Supplies,May,681296.0,120572.0
Furniture,Jul,195848.0,34644.0
Furniture,May,222905.0,42133.0
