category,month,total_sales,total_profit
Furniture,Sep,229445.0,40018.0
Furniture,Oct,199369.0,36455.0
Furniture,Mar,241992.0,43574.0
Office Supplies,Feb,576124.0,101926.0
Technology,Jul,209059.0,37139.0
Office Supplies,Dec,696317.0,125035.0
Furniture,Aug,201020.0,35868.0
Office Supplies,Jul,562369.0,100653.0
Office Supplies,Jun,504638.0,90857.0
Technology,Sep,177349.0,30946.0
Technology,Dec,236459.0,41426.0
Technology,Jun,249559.0,44882.0
Office Supplies,Jan,652291.0,118394.0
Technology,Aug,211129.0,36749.0
Technology,Oct,256881.0,42669.0
Technology,Jan,236966.0,44334.0
Office Supplies,Mar,624943.0,105840.0
Office Supplies,Aug,561846.0,102798.0
Office Supplies,Sep,572404.0,98140.0
Office Supplies,Oct,615966.0,105946.0
Furniture,Nov,199941.0,34200.0
Office Supplies,Nov,564478.0,96999.0
Technology,May,212967.0,35973.0
Furniture,Feb,171240.0,32155.0
Office Supplies,Apr,553065.0,99268.0
Furniture,Jan,192122.0,33838.0
Furniture,Jun,193832.0,35086.0
Technology,Nov,251545.0,44076.0
Technology,Mar,212375.0,37447.0
Technology,Feb,197377.0,32124.0
Furniture,Apr,227325.0,41081.0
Technology,Apr,222531.0,38597.0
Furniture,Dec,205840.0,36928.0
Office Supplies,May,586227.0,104973.0
Furniture,Jul,171576.0,30860.0
Furniture,May,205470.0,38635.0
