state,total_sales,total_customers
Alabama,104621.0,64
Arizona,398484.0,195
Arkansas,75520.0,18
California,3306427.0,1485
Colorado,416983.0,197
Connecticut,132659.0,67
Delaware,112633.0,49
District of Columbia,16716.0,12
Florida,608449.0,247
Georgia,237196.0,134
Illinois,894649.0,419
Indiana,208477.0,98
Iowa,36309.0,20
Kansas,43546.0,10
Kentucky,343958.0,130
Louisiana,83616.0,38
Maryland,51258.0,26
Massachusetts,229772.0,110
Michigan,294258.0,135
Minnesota,252423.0,110
Mississippi,96659.0,45
Missouri,125178.0,62
Nebraska,20674.0,11
Nevada,37964.0,21
New Hampshire,38793.0,22
New Jersey,252790.0,112
New Mexico,47127.0,31
New York,1678574.0,785
North Carolina,519262.0,285
Ohio,766144.0,361
Oklahoma,61028.0,28
Oregon,68391.0,29
Pennsylvania,912813.0,439
Rhode Island,90194.0,49
South Dakota,19956.0,10
Tennessee,251080.0,129
Texas,1597728.0,736
Utah,82097.0,48
Virginia,328289.0,145
Washington,803180.0,372
Wisconsin,123425.0,82
