segment,month_name,total_sales,total_profit
Corporate,Oct,367340.0,62632.0
Home Office,Jul,225608.0,38612.0
Consumer,Jul,559284.0,99420.0
Corporate,Mar,347419.0,58992.0
Consumer,Nov,534323.0,92357.0
Home Office,Aug,196377.0,33180.0
Consumer,Aug,612358.0,111854.0
Corporate,Aug,323521.0,57435.0
Home Office,Apr,201430.0,36221.0
Consumer,Jun,579352.0,103053.0
Consumer,May,582095.0,103168.0
Home Office,Sep,175067.0,28965.0
Corporate,Jul,303893.0,55621.0
Corporate,Dec,436962.0,79818.0
Corporate,May,376341.0,66288.0
Corporate,Apr,345546.0,60519.0
Home Office,May,215228.0,40084.0
Home Office,Jan,232199.0,42689.0
Home Office,Jun,187949.0,34151.0
Consumer,Sep,592861.0,102775.0
Home Office,Mar,239994.0,38834.0
Consumer,Apr,600969.0,107372.0
Home Office,Nov,218210.0,38320.0
Home Office,Oct,225754.0,39143.0
Consumer,Dec,669086.0,120184.0
Corporate,Nov,387499.0,65384.0
Corporate,Sep,321861.0,56331.0
Corporate,Feb,344521.0,58633.0
Home Office,Feb,199449.0,35492.0
Consumer,Mar,617425.0,109082.0
Consumer,Oct,613096.0,105432.0
Corporate,Jan,404033.0,70658.0
Consumer,Jan,591949.0,109566.0
Corporate,Jun,331927.0,59079.0
Home Office,Dec,219308.0,36780.0
Consumer,Feb,548797.0,96446.0
