region,month_name,total_sales
South,Mar,269902.0
South,Jan,241199.0
East,Apr,406651.0
East,Nov,390068.0
Central,May,343347.0
East,Mar,350959.0
Central,Oct,284516.0
South,Nov,205722.0
Central,Apr,312438.0
South,Jul,194022.0
Central,Mar,337268.0
East,Jan,385995.0
West,Apr,395617.0
East,Sep,359671.0
South,Sep,236352.0
West,Aug,370541.0
Central,Nov,319543.0
South,Feb,241533.0
West,Mar,392023.0
South,Dec,277037.0
East,Feb,336093.0
West,Dec,469788.0
West,Sep,353934.0
Central,Sep,293299.0
South,Aug,250473.0
East,Jun,316461.0
West,Jan,453009.0
South,Apr,203540.0
Central,Dec,338490.0
West,Oct,415983.0
Central,Jun,312392.0
Central,Aug,266129.0
East,Oct,422058.0
West,Jun,416887.0
West,Jul,379944.0
West,Nov,399485.0
East,Dec,404818.0
South,Jun,227494.0
East,Jul,384325.0
East,May,331343.0
South,Oct,247774.0
Central,Jul,317672.0
Central,Jan,320876.0
East,Aug,384552.0
Central,Feb,301605.0
South,May,246876.0
West,May,426600.0
West,Feb,325191.0
