segment,month_name,total_sales,total_profit
Corporate,Oct,359785.0,61327.0
Home Office,Jul,219549.0,37706.0
Consumer,Jul,538288.0,96032.0
Corporate,Mar,331132.0,57402.0
Consumer,Nov,522653.0,90228.0
Home Office,Aug,186259.0,31445.0
Consumer,Aug,591674.0,108798.0
Corporate,Aug,313036.0,55543.0
Home Office,Apr,192009.0,34425.0
Consumer,Jun,553239.0,98807.0
Consumer,May,562600.0,99861.0
Home Office,Sep,170683.0,28421.0
Corporate,Jul,295556.0,54223.0
Corporate,Dec,429168.0,78375.0
Corporate,May,360914.0,62969.0
Corporate,Apr,333348.0,58131.0
Home Office,May,197855.0,36341.0
Home Office,Jan,226510.0,41721.0
Home Office,Jun,179472.0,33114.0
Consumer,Sep,580407.0,100879.0
Home Office,Mar,231985.0,37099.0
Consumer,Apr,581614.0,104664.0
Home Office,Nov,212758.0,37392.0
Home Office,Oct,222842.0,38511.0
Consumer,Dec,644293.0,116388.0
Corporate,Nov,379023.0,63682.0
Corporate,Sep,315883.0,55362.0
Corporate,Feb,330433.0,56155.0
Home Office,Feb,192813.0,34442.0
Consumer,Mar,610874.0,107981.0
Consumer,Oct,592096.0,102307.0
Corporate,Jan,395845.0,69363.0
Consumer,Jan,568324.0,105614.0
Corporate,Jun,326504.0,58105.0
Home Office,Dec,203023.0,34244.0
Consumer,Feb,534220.0,93832.0
