state,total_sales,total_customers
Alabama,115503.0,72
Arizona,438549.0,229
Arkansas,89967.0,22
California,3592089.0,1734
Colorado,450132.0,232
Connecticut,138916.0,75
Delaware,119970.0,57
District of Columbia,17817.0,14
Florida,668073.0,298
Georgia,256890.0,153
Illinois,932540.0,469
Indiana,224968.0,117
Iowa,38719.0,22
Kansas,44332.0,12
Kentucky,355532.0,147
Louisiana,87726.0,41
Maryland,52750.0,28
Massachusetts,236082.0,118
Michigan,313839.0,155
Minnesota,267244.0,125
Mississippi,101376.0,52
Missouri,129478.0,67
Nebraska,20843.0,12
Nevada,37964.0,21
New Hampshire,41116.0,25
New Jersey,279736.0,138
New Mexico,48492.0,33
New York,1800799.0,911
North Carolina,543084.0,315
Ohio,818723.0,416
Oklahoma,67336.0,34
Oregon,69151.0,32
Pennsylvania,986392.0,519
Rhode Island,93602.0,54
South Dakota,19956.0,10
Tennessee,277296.0,154
Texas,1727745.0,852
Utah,86573.0,57
Virginia,350945.0,171
Washington,886279.0,442
Wisconsin,143054.0,93
