category,month,total_sales,total_profit
Furniture,Sep,234914.0,40914.0
Furniture,Oct,203001.0,37048.0
Furniture,Mar,248373.0,44729.0
Office Supplies,Feb,600068.0,106163.0
Technology,Jul,224307.0,40353.0
Office Supplies,Dec,723121.0,129687.0
Furniture,Aug,211256.0,37952.0
Office Supplies,Jul,584449.0,104331.0
Office Supplies,Jun,519223.0,93439.0
Technology,Sep,188530.0,32733.0
Technology,Dec,241680.0,42393.0
Technology,Jun,258457.0,46695.0
Office Supplies,Jan,667800.0,121036.0
Technology,Aug,217242.0,37949.0
Technology,Oct,272355.0,44632.0
Technology,Jan,241328.0,45192.0
Office Supplies,Mar,640130.0,108441.0
Office Supplies,Aug,579096.0,105875.0
Office Supplies,Sep,588029.0,101179.0
Office Supplies,Oct,637924.0,109666.0
Furniture,Nov,210652.0,35257.0
Office Supplies,Nov,586796.0,100636.0
Technology,May,220395.0,37299.0
Furniture,Feb,177967.0,33110.0
Office Supplies,Apr,567208.0,101773.0
Furniture,Jan,201492.0,35242.0
Furniture,Jun,200326.0,36276.0
Technology,Nov,255791.0,44772.0
Technology,Mar,220458.0,38929.0
Technology,Feb,205108.0,33434.0
Furniture,Apr,231200.0,41602.0
Technology,Apr,233509.0,40583.0
Furniture,Dec,212670.0,38064.0
Office Supplies,May,617784.0,109800.0
Furniture,Jul,177670.0,31973.0
Furniture,May,211482.0,40021.0
