category,month,total_sales,total_profit
Furniture,Sep,301806.0,52268.0
Furniture,Oct,265704.0,48783.0
Furniture,Mar,336136.0,58362.0
Office Supplies,Feb,795820.0,139743.0
Technology,Jul,313424.0,56026.0
Office Supplies,Dec,959137.0,168995.0
Furniture,Aug,288338.0,51600.0
Office Supplies,Jul,830408.0,145645.0
Office Supplies,Jun,781794.0,139863.0
Technology,Sep,248861.0,43162.0
Technology,Dec,326840.0,57523.0
Technology,Jun,341921.0,62299.0
Office Supplies,Jan,910627.0,163820.0
Technology,Aug,332144.0,57380.0
Technology,Oct,367813.0,61444.0
Technology,Jan,335294.0,62359.0
Office Supplies,Mar,870173.0,146427.0
Office Supplies,Aug,767413.0,139738.0
Office Supplies,Sep,817972.0,142209.0
Office Supplies,Oct,884364.0,154445.0
Furniture,Nov,290343.0,49811.0
Office Supplies,Nov,805248.0,139047.0
Technology,May,318613.0,54433.0
Furniture,Feb,235009.0,42653.0
Office Supplies,Apr,795608.0,140723.0
Furniture,Jan,283206.0,50776.0
Furniture,Jun,289983.0,49466.0
Technology,Nov,345940.0,62271.0
Technology,Mar,295885.0,52170.0
Technology,Feb,298133.0,50865.0
Furniture,Apr,331195.0,58540.0
Technology,Apr,324128.0,56519.0
Furniture,Dec,315851.0,57106.0
Office Supplies,May,860791.0,153124.0
Furniture,Jul,267368.0,46778.0
Furniture,May,312346.0,57348.0
