category,month,total_sales,total_profit
Furniture,Sep,268081.0,46508.0
Furniture,Oct,236030.0,43260.0
Furniture,Mar,302381.0,53017.0
Office Supplies,Feb,700587.0,122942.0
Technology,Jul,277026.0,49375.0
Office Supplies,Dec,871068.0,154518.0
Furniture,Aug,261649.0,46204.0
Office Supplies,Jul,727350.0,128369.0
Office Supplies,Jun,674390.0,119999.0
Technology,Sep,217896.0,38120.0
Technology,Dec,298594.0,52265.0
Technology,Jun,305523.0,55214.0
Office Supplies,Jan,817212.0,147429.0
Technology,Aug,284366.0,48932.0
Technology,Oct,327788.0,54365.0
Technology,Jan,288865.0,53735.0
Office Supplies,Mar,747027.0,126405.0
Office Supplies,Aug,685445.0,123576.0
Office Supplies,Sep,722526.0,124983.0
Office Supplies,Oct,768368.0,133309.0
Furniture,Nov,255071.0,43344.0
Office Supplies,Nov,711092.0,122261.0
Technology,May,274878.0,47516.0
Furniture,Feb,208462.0,38341.0
Office Supplies,Apr,701770.0,125373.0
Furniture,Jan,252930.0,44693.0
Furniture,Jun,256079.0,44432.0
Technology,Nov,309080.0,55338.0
Technology,Mar,262967.0,46369.0
Technology,Feb,263614.0,44527.0
Furniture,Apr,291785.0,52521.0
Technology,Apr,282480.0,48949.0
Furniture,Dec,271865.0,49881.0
Office Supplies,May,756391.0,134789.0
Furniture,Jul,222306.0,39238.0
Furniture,May,242140.0,45062.0
