category,month,total_sales,total_profit
Furniture,Sep,231529.0,40261.0
Furniture,Oct,201209.0,36787.0
Furniture,Mar,244092.0,43837.0
Office Supplies,Feb,582999.0,103514.0
Technology,Jul,217796.0,39316.0
Office Supplies,Dec,702396.0,126069.0
Furniture,Aug,204583.0,36638.0
Office Supplies,Jul,569002.0,101810.0
Office Supplies,Jun,509211.0,91715.0
Technology,Sep,184539.0,31957.0
Technology,Dec,237488.0,41558.0
Technology,Jun,252547.0,45438.0
Office Supplies,Jan,658058.0,119396.0
Technology,Aug,212509.0,36968.0
Technology,Oct,261919.0,43098.0
Technology,Jan,239633.0,44828.0
Office Supplies,Mar,630579.0,106736.0
Office Supplies,Aug,568734.0,104149.0
Office Supplies,Sep,580430.0,99650.0
Office Supplies,Oct,623304.0,106979.0
Furniture,Nov,201456.0,34439.0
Office Supplies,Nov,571474.0,98281.0
Technology,May,214099.0,36259.0
Furniture,Feb,173762.0,32646.0
Office Supplies,Apr,558296.0,100088.0
Furniture,Jan,195368.0,34382.0
Furniture,Jun,195492.0,35270.0
Technology,Nov,252661.0,44297.0
Technology,Mar,215283.0,37952.0
Technology,Feb,200547.0,32599.0
Furniture,Apr,228786.0,41251.0
Technology,Apr,224397.0,38914.0
Furniture,Dec,208841.0,37397.0
Office Supplies,May,591875.0,105961.0
Furniture,Jul,173616.0,31261.0
Furniture,May,206914.0,39041.0
