category,month,total_sales,total_profit
Furniture,Sep,247009.0,43115.0
Furniture,Oct,212891.0,39081.0
Furniture,Mar,270130.0,48165.0
Office Supplies,Feb,647757.0,113674.0
Technology,Jul,246008.0,43900.0
Office Supplies,Dec,786667.0,141039.0
Furniture,Aug,237367.0,42080.0
Office Supplies,Jul,629254.0,112038.0
Office Supplies,Jun,572269.0,102568.0
Technology,Sep,200719.0,34935.0
Technology,Dec,265528.0,46927.0
Technology,Jun,280679.0,50697.0
Office Supplies,Jan,718274.0,130241.0
Technology,Aug,242723.0,42042.0
Technology,Oct,286511.0,46923.0
Technology,Jan,251869.0,47175.0
Office Supplies,Mar,675806.0,114068.0
Office Supplies,Aug,617621.0,112956.0
Office Supplies,Sep,623777.0,107130.0
Office Supplies,Oct,681216.0,116850.0
Furniture,Nov,228826.0,38301.0
Office Supplies,Nov,620143.0,106405.0
Technology,May,250478.0,42738.0
Furniture,Feb,191062.0,35333.0
Office Supplies,Apr,615861.0,109655.0
Furniture,Jan,226654.0,40214.0
Furniture,Jun,214808.0,38415.0
Technology,Nov,271954.0,47867.0
Technology,Mar,235775.0,41693.0
Technology,Feb,228110.0,37016.0
Furniture,Apr,247219.0,44520.0
Technology,Apr,257543.0,45126.0
Furniture,Dec,232738.0,42914.0
Office Supplies,May,668839.0,118292.0
Furniture,Jul,188046.0,33645.0
Furniture,May,220129.0,41644.0
