region,month_name,total_sales
South,Mar,213784.0
South,Jan,187349.0
East,Apr,305719.0
East,Nov,311018.0
Central,May,265332.0
East,Mar,282490.0
Central,Oct,236200.0
South,Nov,164968.0
Central,Apr,251356.0
South,Jul,140390.0
Central,Mar,281595.0
East,Jan,297429.0
West,Apr,292598.0
East,Sep,274851.0
South,Sep,190487.0
West,Aug,280071.0
Central,Nov,251395.0
South,Feb,206019.0
West,Mar,318419.0
South,Dec,207506.0
East,Feb,279433.0
West,Dec,363675.0
West,Sep,289769.0
Central,Sep,246619.0
South,Aug,193868.0
East,Jun,247724.0
West,Jan,355807.0
South,Apr,168041.0
Central,Dec,264805.0
West,Oct,321042.0
Central,Jun,237869.0
Central,Aug,214229.0
East,Oct,333895.0
West,Jun,299445.0
West,Jul,304001.0
West,Nov,303021.0
East,Dec,319811.0
South,Jun,181155.0
East,Jul,287279.0
East,May,269469.0
South,Oct,200217.0
Central,Jul,235164.0
Central,Jan,254815.0
East,Aug,304417.0
Central,Feb,238177.0
South,May,191904.0
West,May,303490.0
West,Feb,241016.0
