category,month,total_sales,total_profit
Furniture,Sep,277293.0,47880.0
Furniture,Oct,245977.0,45153.0
Furniture,Mar,312547.0,54823.0
Office Supplies,Feb,737342.0,129651.0
Technology,Jul,292321.0,51999.0
Office Supplies,Dec,911170.0,161235.0
Furniture,Aug,274159.0,49026.0
Office Supplies,Jul,761653.0,133895.0
Office Supplies,Jun,713382.0,126897.0
Technology,Sep,230524.0,39996.0
Technology,Dec,310562.0,54503.0
Technology,Jun,317211.0,57499.0
Office Supplies,Jan,854212.0,154272.0
Technology,Aug,302367.0,52088.0
Technology,Oct,346217.0,58041.0
Technology,Jan,301919.0,55836.0
Office Supplies,Mar,808257.0,136313.0
Office Supplies,Aug,715216.0,129493.0
Office Supplies,Sep,760686.0,132058.0
Office Supplies,Oct,796597.0,137888.0
Furniture,Nov,267621.0,45793.0
Office Supplies,Nov,754689.0,129461.0
Technology,May,294165.0,50914.0
Furniture,Feb,216832.0,39770.0
Office Supplies,Apr,747548.0,132048.0
Furniture,Jan,271300.0,48555.0
Furniture,Jun,263263.0,45462.0
Technology,Nov,319857.0,57190.0
Technology,Mar,275795.0,48637.0
Technology,Feb,270523.0,45499.0
Furniture,Apr,304187.0,54980.0
Technology,Apr,294788.0,51410.0
Furniture,Dec,291880.0,52497.0
Office Supplies,May,809700.0,144802.0
Furniture,Jul,243606.0,42657.0
Furniture,May,273885.0,49737.0
