category,month,total_sales,total_profit
Furniture,Sep,290040.0,50040.0
Furniture,Oct,256451.0,47170.0
Furniture,Mar,321539.0,56394.0
Office Supplies,Feb,757558.0,133051.0
Technology,Jul,301787.0,53790.0
Office Supplies,Dec,931174.0,164670.0
Furniture,Aug,282867.0,50605.0
Office Supplies,Jul,798809.0,141194.0
Office Supplies,Jun,753871.0,134751.0
Technology,Sep,238049.0,41230.0
Technology,Dec,321070.0,56344.0
Technology,Jun,328067.0,59678.0
Office Supplies,Jan,881985.0,159117.0
Technology,Aug,316736.0,54462.0
Technology,Oct,357768.0,59911.0
Technology,Jan,320582.0,59434.0
Office Supplies,Mar,830406.0,140003.0
Office Supplies,Aug,739018.0,133844.0
Office Supplies,Sep,790974.0,136849.0
Office Supplies,Oct,827471.0,142733.0
Furniture,Nov,278821.0,47655.0
Office Supplies,Nov,783107.0,135096.0
Technology,May,300116.0,51976.0
Furniture,Feb,226250.0,41435.0
Office Supplies,Apr,765714.0,135249.0
Furniture,Jan,277880.0,49751.0
Furniture,Jun,275075.0,47054.0
Technology,Nov,336979.0,60483.0
Technology,Mar,284638.0,50333.0
Technology,Feb,280305.0,47058.0
Furniture,Apr,321179.0,57073.0
Technology,Apr,305015.0,53037.0
Furniture,Dec,307198.0,55598.0
Office Supplies,May,831479.0,148099.0
Furniture,Jul,252627.0,44250.0
Furniture,May,300641.0,55567.0
