segment,month_name,total_sales,total_profit
Corporate,Oct,376776.0,64885.0
Home Office,Jul,244810.0,43244.0
Consumer,Jul,574552.0,101728.0
Corporate,Mar,354345.0,60243.0
Consumer,Nov,553666.0,95359.0
Home Office,Aug,199767.0,33747.0
Consumer,Aug,629515.0,114842.0
Corporate,Aug,331340.0,58649.0
Home Office,Apr,205691.0,36919.0
Consumer,Jun,600727.0,107008.0
Consumer,May,597469.0,106115.0
Home Office,Sep,180702.0,29993.0
Corporate,Jul,311768.0,57026.0
Corporate,Dec,446966.0,81582.0
Corporate,May,391396.0,69012.0
Corporate,Apr,353648.0,61838.0
Home Office,May,221674.0,41281.0
Home Office,Jan,241173.0,44213.0
Home Office,Jun,201443.0,36800.0
Consumer,Sep,606572.0,105110.0
Home Office,Mar,249296.0,40580.0
Consumer,Apr,623258.0,110795.0
Home Office,Nov,224342.0,39442.0
Home Office,Oct,230863.0,40038.0
Consumer,Dec,682056.0,122793.0
Corporate,Nov,414622.0,71966.0
Corporate,Sep,330137.0,57892.0
Corporate,Feb,349742.0,59678.0
Home Office,Feb,202268.0,35993.0
Consumer,Mar,633689.0,112126.0
Consumer,Oct,630192.0,108433.0
Corporate,Jan,410039.0,71719.0
Consumer,Jan,617861.0,114328.0
Corporate,Jun,340373.0,60546.0
Home Office,Dec,234227.0,39595.0
Consumer,Feb,567296.0,100601.0
