category,month,total_sales,total_profit
Furniture,Sep,239015.0,41824.0
Furniture,Oct,205051.0,37524.0
Furniture,Mar,260080.0,46364.0
Office Supplies,Feb,616655.0,109145.0
Technology,Jul,234603.0,41692.0
Office Supplies,Dec,741483.0,133988.0
Furniture,Aug,217482.0,39180.0
Office Supplies,Jul,595126.0,106430.0
Office Supplies,Jun,529152.0,95064.0
Technology,Sep,191428.0,33378.0
Technology,Dec,254603.0,45239.0
Technology,Jun,264712.0,47565.0
Office Supplies,Jan,680272.0,123057.0
Technology,Aug,221367.0,38423.0
Technology,Oct,278178.0,45649.0
Technology,Jan,243819.0,45778.0
Office Supplies,Mar,653842.0,110368.0
Office Supplies,Aug,593820.0,108994.0
Office Supplies,Sep,596113.0,102489.0
Office Supplies,Oct,647983.0,111387.0
Furniture,Nov,214784.0,36050.0
Office Supplies,Nov,593214.0,101773.0
Technology,May,231094.0,39264.0
Furniture,Feb,179870.0,33454.0
Office Supplies,Apr,577532.0,103394.0
Furniture,Jan,204975.0,35854.0
Furniture,Jun,203689.0,36668.0
Technology,Nov,263230.0,46068.0
Technology,Mar,225441.0,39781.0
Technology,Feb,207847.0,33794.0
Furniture,Apr,236254.0,42496.0
Technology,Apr,236785.0,41163.0
Furniture,Dec,215294.0,38583.0
Office Supplies,May,629564.0,111588.0
Furniture,Jul,180846.0,32426.0
Furniture,May,214364.0,40471.0
