category,month,total_sales,total_profit
Furniture,Sep,244124.0,42729.0
Furniture,Oct,208138.0,38167.0
Furniture,Mar,263223.0,46963.0
Office Supplies,Feb,626721.0,110841.0
Technology,Jul,240967.0,42996.0
Office Supplies,Dec,762193.0,136795.0
Furniture,Aug,230145.0,40629.0
Office Supplies,Jul,612728.0,109079.0
Office Supplies,Jun,553369.0,99211.0
Technology,Sep,195095.0,34051.0
Technology,Dec,259096.0,46026.0
Technology,Jun,265980.0,47821.0
Office Supplies,Jan,706486.0,128101.0
Technology,Aug,238658.0,41301.0
Technology,Oct,281874.0,46331.0
Technology,Jan,248765.0,46625.0
Office Supplies,Mar,664426.0,112266.0
Office Supplies,Aug,605881.0,111000.0
Office Supplies,Sep,606534.0,104014.0
Office Supplies,Oct,658425.0,113288.0
Furniture,Nov,225757.0,37860.0
Office Supplies,Nov,607739.0,104385.0
Technology,May,235945.0,39827.0
Furniture,Feb,185218.0,34290.0
Office Supplies,Apr,595343.0,106392.0
Furniture,Jan,210100.0,36626.0
Furniture,Jun,208368.0,37307.0
Technology,Nov,267406.0,46838.0
Technology,Mar,231847.0,41025.0
Technology,Feb,213234.0,34773.0
Furniture,Apr,241581.0,43638.0
Technology,Apr,241946.0,42121.0
Furniture,Dec,218260.0,39129.0
Office Supplies,May,643195.0,114370.0
Furniture,Jul,184764.0,33141.0
Furniture,May,217426.0,41079.0
