category,month,total_sales,total_profit
Furniture,Sep,254744.0,44266.0
Furniture,Oct,219902.0,40444.0
Furniture,Mar,289002.0,50442.0
Office Supplies,Feb,668222.0,117341.0
Technology,Jul,256198.0,45754.0
Office Supplies,Dec,826965.0,147330.0
Furniture,Aug,245676.0,43644.0
Office Supplies,Jul,662839.0,118984.0
Office Supplies,Jun,615616.0,109216.0
Technology,Sep,208034.0,36316.0
Technology,Dec,273405.0,48212.0
Technology,Jun,285262.0,51511.0
Office Supplies,Jan,764361.0,138437.0
Technology,Aug,256408.0,44672.0
Technology,Oct,296350.0,48710.0
Technology,Jan,262013.0,48853.0
Office Supplies,Mar,696587.0,117772.0
Office Supplies,Aug,651758.0,118007.0
Office Supplies,Sep,651477.0,111828.0
Office Supplies,Oct,718171.0,123601.0
Furniture,Nov,232942.0,38998.0
Office Supplies,Nov,662197.0,114730.0
Technology,May,260593.0,44729.0
Furniture,Feb,200120.0,36652.0
Office Supplies,Apr,641854.0,114135.0
Furniture,Jan,235371.0,41743.0
Furniture,Jun,229131.0,40788.0
Technology,Nov,281031.0,49457.0
Technology,Mar,243675.0,43255.0
Technology,Feb,247426.0,41615.0
Furniture,Apr,266210.0,47755.0
Technology,Apr,269396.0,46808.0
Furniture,Dec,250392.0,45808.0
Office Supplies,May,709405.0,126515.0
Furniture,Jul,204739.0,36171.0
Furniture,May,226401.0,42609.0
