state,total_sales,total_customers
Alabama,100911.0,60
Arizona,380874.0,173
Arkansas,72186.0,15
California,3065115.0,1284
Colorado,391354.0,170
Connecticut,129787.0,63
Delaware,107634.0,43
District of Columbia,12360.0,8
Florida,575078.0,208
Georgia,224117.0,122
Illinois,823534.0,361
Indiana,194962.0,88
Iowa,36309.0,20
Kansas,40015.0,8
Kentucky,324676.0,109
Louisiana,76029.0,33
Maryland,50676.0,24
Massachusetts,203436.0,90
Michigan,283204.0,122
Minnesota,231414.0,93
Mississippi,90877.0,39
Missouri,119445.0,56
Nebraska,20674.0,11
Nevada,35961.0,18
New Hampshire,35427.0,18
New Jersey,220175.0,85
New Mexico,47127.0,31
New York,1564608.0,690
North Carolina,487333.0,252
Ohio,701170.0,304
Oklahoma,57115.0,24
Oregon,54135.0,23
Pennsylvania,834940.0,379
Rhode Island,83905.0,43
South Dakota,19956.0,10
Tennessee,237272.0,107
Texas,1503029.0,628
Utah,73387.0,41
Virginia,309156.0,121
Washington,734144.0,312
Wisconsin,117575.0,74
