region,month_name,total_sales
South,Mar,212423.0
South,Jan,186838.0
East,Apr,301932.0
East,Nov,309653.0
Central,May,252730.0
East,Mar,280807.0
Central,Oct,235025.0
South,Nov,164166.0
Central,Apr,249908.0
South,Jul,137321.0
Central,Mar,280277.0
East,Jan,296480.0
West,Apr,289658.0
East,Sep,272021.0
South,Sep,188904.0
West,Aug,275903.0
Central,Nov,248966.0
South,Feb,202879.0
West,Mar,313584.0
South,Dec,205970.0
East,Feb,277792.0
West,Dec,359323.0
West,Sep,285685.0
Central,Sep,245198.0
South,Aug,191115.0
East,Jun,244274.0
West,Jan,354590.0
South,Apr,167700.0
Central,Dec,262300.0
West,Oct,318956.0
Central,Jun,233873.0
Central,Aug,213112.0
East,Oct,330401.0
West,Jun,296513.0
West,Jul,301165.0
West,Nov,301367.0
East,Dec,315734.0
South,Jun,178107.0
East,Jul,277732.0
East,May,268546.0
South,Oct,198620.0
Central,Jul,231872.0
Central,Jan,253289.0
East,Aug,300448.0
Central,Feb,235012.0
South,May,188571.0
West,May,300080.0
West,Feb,235376.0
