region,month_name,total_sales
South,Mar,226031.0
South,Jan,196599.0
East,Apr,319475.0
East,Nov,327323.0
Central,May,275556.0
East,Mar,294878.0
Central,Oct,244331.0
South,Nov,174673.0
Central,Apr,269234.0
South,Jul,155337.0
Central,Mar,294966.0
East,Jan,310323.0
West,Apr,307248.0
East,Sep,284470.0
South,Sep,196584.0
West,Aug,307942.0
Central,Nov,268684.0
South,Feb,213161.0
West,Mar,339101.0
South,Dec,230050.0
East,Feb,292091.0
West,Dec,376952.0
West,Sep,304091.0
Central,Sep,254417.0
South,Aug,206874.0
East,Jun,258522.0
West,Jan,381391.0
South,Apr,174267.0
Central,Dec,285740.0
West,Oct,345018.0
Central,Jun,248270.0
Central,Aug,227278.0
East,Oct,343958.0
West,Jun,327353.0
West,Jul,322113.0
West,Nov,319511.0
East,Dec,341012.0
South,Jun,184304.0
East,Jul,300967.0
East,May,278304.0
South,Oct,212369.0
Central,Jul,255045.0
Central,Jan,269691.0
East,Aug,325475.0
Central,Feb,248855.0
South,May,203873.0
West,May,333099.0
West,Feb,266589.0
