state,total_sales,total_customers
Alabama,84243.0,43
Arizona,321046.0,104
Arkansas,68245.0,9
California,2578091.0,847
Colorado,294574.0,110
Connecticut,114663.0,41
Delaware,93254.0,30
District of Columbia,9096.0,4
Florida,494887.0,147
Georgia,170332.0,77
Illinois,643650.0,223
Indiana,167649.0,57
Iowa,20992.0,13
Kansas,36048.0,5
Kentucky,294043.0,79
Louisiana,61294.0,26
Maryland,29756.0,10
Massachusetts,162634.0,54
Michigan,241468.0,83
Minnesota,207598.0,66
Mississippi,78820.0,24
Missouri,93705.0,37
Nebraska,6001.0,5
Nevada,27965.0,9
New Hampshire,27495.0,9
New Jersey,194119.0,60
New Mexico,25028.0,18
New York,1289838.0,441
North Carolina,399382.0,164
Ohio,590753.0,202
Oklahoma,46208.0,15
Oregon,48026.0,14
Pennsylvania,669695.0,248
Rhode Island,65412.0,22
South Dakota,6214.0,4
Tennessee,191727.0,63
Texas,1241026.0,399
Utah,61572.0,26
Virginia,266153.0,74
Washington,593722.0,206
Wisconsin,91028.0,45
