region,month_name,total_sales
South,Mar,291181.0
South,Jan,250950.0
East,Apr,430518.0
East,Nov,418002.0
Central,May,362937.0
East,Mar,378487.0
Central,Oct,304215.0
South,Nov,218242.0
Central,Apr,324453.0
South,Jul,209512.0
Central,Mar,348510.0
East,Jan,408372.0
West,Apr,406174.0
East,Sep,376728.0
South,Sep,251914.0
West,Aug,387408.0
Central,Nov,332700.0
South,Feb,250454.0
West,Mar,415430.0
South,Dec,288676.0
East,Feb,350263.0
West,Dec,497727.0
West,Sep,379768.0
Central,Sep,304254.0
South,Aug,265952.0
East,Jun,331626.0
West,Jan,471489.0
South,Apr,225411.0
Central,Dec,349904.0
West,Oct,433500.0
Central,Jun,326851.0
Central,Aug,277350.0
East,Oct,440267.0
West,Jun,451033.0
West,Jul,398393.0
West,Nov,424585.0
East,Dec,418406.0
South,Jun,243439.0
East,Jul,399692.0
East,May,353030.0
South,Oct,260432.0
Central,Jul,335779.0
Central,Jan,343367.0
East,Aug,397690.0
Central,Feb,313559.0
South,May,258393.0
West,May,454483.0
West,Feb,342031.0
