category,month,total_sales,total_profit
Furniture,Sep,246423.0,43068.0
Furniture,Oct,211003.0,38671.0
Furniture,Mar,266706.0,47460.0
Office Supplies,Feb,639032.0,112144.0
Technology,Jul,242376.0,43247.0
Office Supplies,Dec,780101.0,139711.0
Furniture,Aug,233976.0,41286.0
Office Supplies,Jul,622777.0,111041.0
Office Supplies,Jun,564417.0,101117.0
Technology,Sep,198620.0,34607.0
Technology,Dec,263786.0,46613.0
Technology,Jun,279716.0,50523.0
Office Supplies,Jan,714818.0,129587.0
Technology,Aug,241177.0,41799.0
Technology,Oct,283854.0,46611.0
Technology,Jan,250672.0,46959.0
Office Supplies,Mar,670941.0,113296.0
Office Supplies,Aug,613557.0,112325.0
Office Supplies,Sep,620189.0,106711.0
Office Supplies,Oct,666375.0,114907.0
Furniture,Nov,227505.0,38134.0
Office Supplies,Nov,616791.0,105740.0
Technology,May,240011.0,40449.0
Furniture,Feb,188810.0,34908.0
Office Supplies,Apr,605948.0,108309.0
Furniture,Jan,224135.0,39936.0
Furniture,Jun,212414.0,37958.0
Technology,Nov,269612.0,47336.0
Technology,Mar,235044.0,41533.0
Technology,Feb,227449.0,36922.0
Furniture,Apr,245902.0,44320.0
Technology,Apr,245470.0,42698.0
Furniture,Dec,221295.0,39705.0
Office Supplies,May,659719.0,116796.0
Furniture,Jul,186610.0,33329.0
Furniture,May,218605.0,41328.0
