region,month_name,total_sales
South,Mar,227240.0
South,Jan,209317.0
East,Apr,325847.0
East,Nov,332031.0
Central,May,285733.0
East,Mar,298698.0
Central,Oct,246183.0
South,Nov,175630.0
Central,Apr,272330.0
South,Jul,156552.0
Central,Mar,298300.0
East,Jan,316244.0
West,Apr,315397.0
East,Sep,287784.0
South,Sep,197726.0
West,Aug,310794.0
Central,Nov,272219.0
South,Feb,214244.0
West,Mar,343619.0
South,Dec,233402.0
East,Feb,297466.0
West,Dec,382319.0
West,Sep,311191.0
Central,Sep,256020.0
South,Aug,209329.0
East,Jun,270331.0
West,Jan,389378.0
South,Apr,177977.0
Central,Dec,287720.0
West,Oct,349545.0
Central,Jun,260565.0
Central,Aug,228990.0
East,Oct,347853.0
West,Jun,333321.0
West,Jul,328647.0
West,Nov,327237.0
East,Dec,346382.0
South,Jun,187979.0
East,Jul,303170.0
East,May,283198.0
South,Oct,213551.0
Central,Jul,257984.0
Central,Jan,270785.0
East,Aug,332671.0
Central,Feb,251490.0
South,May,206197.0
West,May,337613.0
West,Feb,271820.0
