region,month_name,total_sales
South,Mar,256780.0
South,Jan,224059.0
East,Apr,370920.0
East,Nov,365495.0
Central,May,311589.0
East,Mar,328714.0
Central,Oct,274615.0
South,Nov,191714.0
Central,Apr,297755.0
South,Jul,179783.0
Central,Mar,322208.0
East,Jan,362748.0
West,Apr,380506.0
East,Sep,323773.0
South,Sep,214906.0
West,Aug,351944.0
Central,Nov,296203.0
South,Feb,235525.0
West,Mar,372252.0
South,Dec,265250.0
East,Feb,319618.0
West,Dec,438658.0
West,Sep,340751.0
Central,Sep,282310.0
South,Aug,236059.0
East,Jun,301558.0
West,Jan,430326.0
South,Apr,195959.0
Central,Dec,318278.0
West,Oct,397503.0
Central,Jun,285032.0
Central,Aug,252153.0
East,Oct,405210.0
West,Jun,393043.0
West,Jul,366109.0
West,Nov,379009.0
East,Dec,383102.0
South,Jun,217676.0
East,Jul,353966.0
East,May,309329.0
South,Oct,233265.0
Central,Jul,289861.0
Central,Jan,307466.0
East,Aug,360587.0
Central,Feb,285764.0
South,May,228374.0
West,May,392644.0
West,Feb,309346.0
