category,month,total_sales,total_profit
Furniture,Sep,287981.0,49731.0
Furniture,Oct,255268.0,47001.0
Furniture,Mar,320068.0,56110.0
Office Supplies,Feb,751828.0,132092.0
Technology,Jul,299779.0,53342.0
Office Supplies,Dec,927438.0,164091.0
Furniture,Aug,280706.0,50252.0
Office Supplies,Jul,791401.0,139688.0
Office Supplies,Jun,749668.0,133961.0
Technology,Sep,235528.0,40934.0
Technology,Dec,319592.0,56108.0
Technology,Jun,327619.0,59626.0
Office Supplies,Jan,877988.0,158349.0
Technology,Aug,311603.0,53645.0
Technology,Oct,356071.0,59549.0
Technology,Jan,316941.0,58645.0
Office Supplies,Mar,827521.0,139545.0
Office Supplies,Aug,733345.0,132934.0
Office Supplies,Sep,783400.0,135808.0
Office Supplies,Oct,823408.0,141927.0
Furniture,Nov,278418.0,47625.0
Office Supplies,Nov,776780.0,133924.0
Technology,May,300116.0,51976.0
Furniture,Feb,223792.0,40872.0
Office Supplies,Apr,763522.0,134845.0
Furniture,Jan,276639.0,49535.0
Furniture,Jun,274422.0,46897.0
Technology,Nov,328353.0,58436.0
Technology,Mar,284231.0,50271.0
Technology,Feb,279618.0,46899.0
Furniture,Apr,319182.0,56719.0
Technology,Apr,302274.0,52599.0
Furniture,Dec,306673.0,55531.0
Office Supplies,May,827332.0,147454.0
Furniture,Jul,249991.0,43700.0
Furniture,May,299971.0,55436.0
