segment,month_name,total_sales,total_profit
Corporate,Oct,416693.0,72615.0
Home Office,Jul,282400.0,48485.0
Consumer,Jul,645659.0,113119.0
Corporate,Mar,402053.0,68741.0
Consumer,Nov,623344.0,107349.0
Home Office,Aug,218299.0,36861.0
Consumer,Aug,687388.0,125819.0
Corporate,Aug,375660.0,66146.0
Home Office,Apr,224428.0,39836.0
Consumer,Jun,674839.0,118557.0
Consumer,May,676056.0,119519.0
Home Office,Sep,209552.0,35164.0
Corporate,Jul,363141.0,65896.0
Corporate,Dec,484675.0,88285.0
Corporate,May,419293.0,73921.0
Corporate,Apr,426006.0,73863.0
Home Office,May,265323.0,48833.0
Home Office,Jan,274391.0,49998.0
Home Office,Jun,229090.0,41318.0
Consumer,Sep,683960.0,118957.0
Home Office,Mar,273649.0,45236.0
Consumer,Apr,686790.0,122949.0
Home Office,Nov,247636.0,42948.0
Home Office,Oct,273813.0,48062.0
Consumer,Dec,764462.0,135387.0
Corporate,Nov,459210.0,80113.0
Corporate,Sep,363731.0,63837.0
Corporate,Feb,376486.0,64139.0
Home Office,Feb,222470.0,40089.0
Consumer,Mar,701566.0,122962.0
Consumer,Oct,686909.0,118206.0
Corporate,Jan,449616.0,79159.0
Consumer,Jan,686067.0,125929.0
Corporate,Jun,381353.0,68405.0
Home Office,Dec,255767.0,43231.0
Consumer,Feb,617353.0,109422.0
