region,month_name,total_sales
South,Mar,241868.0
South,Jan,215362.0
East,Apr,346749.0
East,Nov,347372.0
Central,May,302633.0
East,Mar,312920.0
Central,Oct,258693.0
South,Nov,183880.0
Central,Apr,282523.0
South,Jul,165102.0
Central,Mar,308283.0
East,Jan,325406.0
West,Apr,344405.0
East,Sep,298362.0
South,Sep,203630.0
West,Aug,326676.0
Central,Nov,283621.0
South,Feb,227017.0
West,Mar,352368.0
South,Dec,251134.0
East,Feb,309716.0
West,Dec,409687.0
West,Sep,325467.0
Central,Sep,269821.0
South,Aug,228970.0
East,Jun,286226.0
West,Jan,403498.0
South,Apr,189672.0
Central,Dec,305621.0
West,Oct,364178.0
Central,Jun,269130.0
Central,Aug,241468.0
East,Oct,373442.0
West,Jun,362529.0
West,Jul,345752.0
West,Nov,337804.0
East,Dec,364989.0
South,Jun,198374.0
East,Jul,313545.0
East,May,294314.0
South,Oct,223283.0
Central,Jul,273666.0
Central,Jan,290606.0
East,Aug,345171.0
Central,Feb,273888.0
South,May,210611.0
West,May,374632.0
West,Feb,295632.0
