segment,month_name,total_sales,total_profit
Corporate,Oct,437028.0,75705.0
Home Office,Jul,290067.0,49837.0
Consumer,Jul,665784.0,116622.0
Corporate,Mar,417161.0,71301.0
Consumer,Nov,644272.0,111168.0
Home Office,Aug,229399.0,38944.0
Consumer,Aug,706145.0,129000.0
Corporate,Aug,385043.0,67938.0
Home Office,Apr,229223.0,40976.0
Consumer,Jun,707434.0,124409.0
Consumer,May,706607.0,125316.0
Home Office,Sep,215626.0,36121.0
Corporate,Jul,375652.0,68532.0
Corporate,Dec,503382.0,92034.0
Corporate,May,429453.0,75442.0
Corporate,Apr,443689.0,75795.0
Home Office,May,277380.0,51246.0
Home Office,Jan,280232.0,50930.0
Home Office,Jun,238201.0,42845.0
Consumer,Sep,704171.0,122422.0
Home Office,Mar,277047.0,45940.0
Consumer,Apr,701769.0,125754.0
Home Office,Nov,257043.0,44646.0
Home Office,Oct,279177.0,48926.0
Consumer,Dec,781537.0,138282.0
Corporate,Nov,476025.0,82894.0
Corporate,Sep,376122.0,65985.0
Corporate,Feb,389468.0,66290.0
Home Office,Feb,231396.0,41428.0
Consumer,Mar,733124.0,127870.0
Consumer,Oct,713965.0,122934.0
Corporate,Jan,468892.0,82595.0
Consumer,Jan,714646.0,131455.0
Corporate,Jun,394669.0,71148.0
Home Office,Dec,262396.0,44352.0
Consumer,Feb,628331.0,111140.0
